,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,xray_class,is_coincident
4438,485.14,1808.0,42.901,48.373,98.6,100.84,0.36491,-0.0078249,7853.0,36.954,4.2862,22631000000000.0,29.532,6.4662e+23,2334.6,51136000000000.0,3.8849e+22,64.851,4099.8,3.9007,C,False
4439,65.3,446.0,28.6,28.0,71.4,73.1,-0.0734,-0.00171,2480.0,21.9,3.33,2890000000000.0,9.81,1.26e+23,825.0,18100000000000.0,2.34e+22,20.6,0.0,5.26,M,False
4459,151.17,1752.5,44.598,32.229,64.597,84.245,0.090677,-0.0038804,15349.0,38.761,4.7597,5388400000000.0,35.59,7.9413e+23,1742.9,24726000000000.0,2.9417e+22,234.12,28073.0,11.236,C,False
4469,314.68,921.21,47.514,60.537,105.68,110.44,-0.086597,0.0098017,9019.5,40.219,4.5285,13197000000000.0,37.034,3.8457e+23,1774.1,34898000000000.0,2.0628e+22,201.99,17322.0,13.356,C,False
4477,25.579,1070.6,45.342,54.37,103.25,104.33,0.5581,-0.00086079,9667.2,38.684,3.8871,8888700000000.0,34.628,3.8151e+23,1523.1,32562000000000.0,1.9017e+22,214.46,0.0,15.417,B,False
4481,51.249,380.97,29.251,50.199,128.17,129.44,-0.35449,0.0049901,2088.1,24.317,2.8707,2104000000000.0,6.3291,2.8479e+22,449.58,9672500000000.0,6.5359e+21,7.2801,0.0,2.2496,B,False
4509,32.718,412.7,48.054,64.661,112.47,117.09,0.055206,-0.0021647,7390.7,39.492,4.1768,2122300000000.0,38.143,1.4835e+23,817.53,17001000000000.0,1.0014e+22,160.16,3246.6,17.326,B,False
4510,53.469,513.26,40.77,43.532,85.452,89.556,0.0027624,0.0015886,4119.4,35.228,4.0052,3855000000000.0,25.858,1.8413e+23,1137.5,27970000000000.0,1.8914e+22,194.84,811.84,19.929,C,False
4512,13.688,285.11,34.511,27.168,57.977,62.685,0.055197,0.00058028,4480.2,27.982,3.2844,1863200000000.0,18.317,1.4036e+23,578.38,10467000000000.0,1.5854e+22,0.0,0.0,0.0,B,False
4518,53.388,1442.7,33.692,41.72,98.728,100.28,-0.13536,-0.00074282,3470.4,27.214,4.4323,9522000000000.0,13.627,3.3129e+23,2512.4,54928000000000.0,4.4546e+22,1691.5,3115.4,132.31,C,False
4528,163.59,1570.6,35.459,57.827,119.89,126.45,0.15232,-0.0038499,5758.0,29.734,4.454,6549700000000.0,17.027,3.2497e+23,2590.2,46064000000000.0,3.0126e+22,495.57,11327.0,35.624,C,False
4545,280.0,672.0,39.2,44.5,76.6,86.5,-0.0496,0.00773,8390.0,32.8,4.3,10400000000000.0,24.8,4.04e+23,1720.0,29200000000000.0,2.71e+22,192.0,7670.0,16.8,M,False
4552,97.129,464.38,60.974,59.177,84.518,87.284,-0.20712,0.0055882,12670.0,50.956,3.8394,5004700000000.0,58.638,2.9249e+23,696.05,16879000000000.0,9.813e+21,187.47,5067.5,14.135,B,False
4574,7.4977,110.79,26.083,36.625,109.11,110.55,0.049647,-0.0018679,1240.7,22.551,0.0,229900000000.0,3.6373,6.6139e+21,105.54,2758800000000.0,2.2049e+21,0.0,0.0,0.0,C,False
4576,99.616,915.63,34.464,50.296,108.24,109.81,0.015127,0.003094,3320.7,28.673,4.08,7996700000000.0,12.691,1.4199e+23,1526.8,30943000000000.0,2.1032e+22,645.41,1122.8,83.365,B,False
4577,51.1,494.86,31.592,42.058,97.982,99.806,-0.13052,0.0021419,3635.1,25.81,3.8466,3600100000000.0,11.719,1.1518e+23,927.04,17960000000000.0,1.6616e+22,69.374,256.8,16.28,B,False
4578,28.459,181.28,26.235,29.125,72.951,76.843,-0.13037,-0.0013061,2030.7,19.863,3.2835,1544100000000.0,5.8192,5.8764e+22,554.08,11324000000000.0,1.4458e+22,0.0,0.0,0.0,B,False
4590,326.73,833.19,40.494,35.082,67.511,76.65,0.0057275,0.0064573,6673.6,31.215,4.1975,15739000000000.0,24.813,4.4848e+23,1807.1,31405000000000.0,3.427e+22,573.06,6731.5,59.738,C,False
4591,87.11,2318.6,45.519,46.203,82.865,87.11,0.063079,-0.0010175,10166.0,39.238,4.6497,6605100000000.0,34.191,1.1559e+24,3646.7,71992000000000.0,5.9129e+22,799.83,25530.0,33.307,C,False
4615,8.9274,269.66,30.02,35.661,94.384,95.857,-0.052529,0.00057055,3475.4,25.077,3.5793,2296100000000.0,9.3628,7.2218e+22,449.75,9706900000000.0,1.0211e+22,20.0,0.0,3.7671,C,False
4634,157.14,428.46,51.418,69.798,120.46,118.88,0.07829,-0.014451,8276.0,39.851,3.0734,4090200000000.0,37.254,1.1951e+23,591.76,11808000000000.0,6.7037e+21,81.489,724.25,10.345,B,False
4636,22.108,34.849,20.879,22.273,67.743,69.279,0.097182,-0.0023849,660.6,15.779,0.0,1612500000000.0,0.83064,8.1326e+21,144.69,3526900000000.0,5.3854e+21,0.0,0.0,0.0,B,False
4641,2.8152,102.3,26.995,39.09,119.87,120.72,0.1827,-0.00082653,1578.4,23.147,2.556,317340000000.0,3.1709,7.1397e+21,120.09,2840800000000.0,2.0058e+21,0.0,0.0,0.0,B,False
4643,90.351,427.5,42.539,70.137,127.31,129.76,0.099641,-0.0056828,5061.7,34.322,3.7233,847490000000.0,25.189,1.0688e+23,942.93,18082000000000.0,1.1167e+22,162.49,2605.7,20.93,B,False
4645,99.738,503.01,35.139,51.123,103.49,106.42,-0.039473,-0.0042016,3985.6,29.038,3.9212,3119200000000.0,14.343,1.2565e+23,1056.2,20286000000000.0,1.7129e+22,157.79,918.94,24.348,B,False
4647,107.84,306.81,33.386,51.229,118.13,120.43,-0.10632,-0.0085128,3450.6,27.873,3.634,3396100000000.0,11.437,5.8056e+22,595.87,11653000000000.0,8.6097e+21,83.633,695.46,17.088,C,False
4660,283.62,2728.1,54.781,67.245,105.11,106.74,0.15056,0.0036669,9617.8,45.018,4.6912,12336000000000.0,45.544,9.8798e+23,4011.5,85770000000000.0,4.5801e+22,288.86,69453.0,11.919,C,False
4661,349.44,3109.3,53.821,61.809,96.711,101.91,0.10848,0.0036637,11891.0,46.349,4.8596,22735000000000.0,48.855,1.5062e+24,4916.3,103260000000000.0,6.0205e+22,310.13,120580.0,10.542,C,False
4663,365.0,3200.0,43.4,47.8,88.4,96.5,-0.177,0.00288,10000.0,37.7,4.92,14900000000000.0,31.3,1.69e+24,5670.0,112000000000000.0,8.96e+22,426.0,57300.0,15.9,M,False
4676,44.001,1784.1,37.301,45.308,98.792,101.46,0.11427,0.00054599,6475.0,32.438,4.3762,4825100000000.0,19.503,6.93e+23,3106.0,68547000000000.0,5.1145e+22,621.06,6740.5,33.994,B,False
4677,178.0,1560.0,39.7,28.2,55.9,61.4,0.045,-0.00226,7250.0,32.0,4.26,10100000000000.0,25.1,7.58e+23,2170.0,37200000000000.0,5.29e+22,527.0,11100.0,33.9,M,False
4681,668.36,2052.1,42.56,33.336,54.256,63.45,0.05376,-0.0070465,8998.2,36.801,4.4588,24150000000000.0,31.404,1.1335e+24,2949.8,51250000000000.0,6.9264e+22,213.64,4682.5,14.188,C,False
4682,837.0,2820.0,44.3,48.1,91.9,96.9,0.0967,-0.00735,9150.0,38.3,4.8,18600000000000.0,33.2,1.38e+24,4950.0,99600000000000.0,7.54e+22,337.0,59100.0,12.4,M,False
4687,358.0,990.0,36.0,30.2,61.0,73.5,0.126,-0.00654,4820.0,29.1,4.58,17200000000000.0,19.9,3.51e+23,1420.0,27400000000000.0,3.53e+22,517.0,5990.0,51.4,X,False
4701,58.895,834.54,52.345,57.988,92.946,96.967,0.0071026,-0.0019753,11268.0,44.532,4.5067,107700000000.0,44.771,4.4619e+23,1429.4,29239000000000.0,2.0381e+22,283.65,16722.0,16.695,B,False
4703,16.005,580.55,36.41,60.112,127.62,129.41,0.30485,0.00095417,3517.3,28.577,3.6118,3908600000000.0,14.308,7.8353e+22,867.45,17473000000000.0,1.0686e+22,643.29,578.05,99.525,B,False
4707,38.521,1331.7,36.078,34.326,66.441,84.807,-0.052935,-0.0012721,5301.8,31.32,4.2726,1837900000000.0,19.361,2.1322e+23,848.5,15684000000000.0,2.2136e+22,87.263,0.0,4.6479,C,False
4709,9.45,747.0,41.1,35.4,69.3,81.6,-0.169,-0.000263,9330.0,32.7,3.83,3090000000000.0,27.1,4.46e+23,1180.0,20900000000000.0,2.66e+22,890.0,2650.0,71.3,M,False
4717,69.293,1709.3,43.728,55.893,110.16,112.17,0.17063,-0.0013632,8063.6,36.534,4.1726,4412300000000.0,29.78,5.4436e+23,2306.7,49195000000000.0,3.2915e+22,550.95,4133.8,34.299,C,False
4735,31.036,333.71,39.426,58.398,103.69,115.17,0.098514,-0.0019004,7624.2,32.289,4.3237,3385800000000.0,22.032,1.6536e+23,1054.1,17658000000000.0,1.2539e+22,160.71,2112.2,22.449,C,False
4745,49.5,581.0,36.5,31.0,59.3,80.7,-0.231,0.00559,6600.0,34.6,4.4,1350000000000.0,25.4,7.76e+22,417.0,6060000000000.0,7.45e+21,62.5,9230.0,4.01,M,False
4748,23.804,1570.8,48.573,49.897,89.762,94.082,0.17105,-0.00042692,12237.0,42.131,4.4854,4858300000000.0,40.318,9.0613e+23,2428.5,49543000000000.0,3.7932e+22,391.08,28455.0,18.332,C,False
4749,0.5082,370.05,59.076,28.645,29.448,31.704,0.34163,0.0035789,9344.0,55.506,4.5423,25364000000.0,83.803,1.7621e+21,1.927,58940000000.0,5.6953e+19,145.05,0.0,6.9692,B,False
4760,10.243,262.61,57.37,67.814,100.89,97.689,-0.19073,0.0012055,9620.4,45.018,3.0936,879770000000.0,48.835,1.0857e+23,343.97,7463100000000.0,5.0595e+21,228.8,1338.1,26.096,B,False
4769,25.121,171.95,28.009,35.385,77.149,98.809,0.088313,0.005111,3560.8,25.352,3.9343,1168100000000.0,10.865,2.3243e+22,141.54,2249700000000.0,3.9528e+21,66.923,1437.9,15.2,B,False
4787,122.25,432.58,55.025,62.516,96.895,100.59,-0.69004,0.0074768,12486.0,46.923,3.8893,5784300000000.0,49.437,2.7116e+23,872.44,18569000000000.0,1.0763e+22,194.65,5744.4,14.789,B,False
4801,48.014,494.58,41.097,56.128,110.46,112.27,0.085858,-0.0025854,5124.4,33.231,3.7566,2393100000000.0,23.757,1.2638e+23,825.06,16957000000000.0,1.2247e+22,195.73,830.16,22.895,B,False
4807,86.597,882.75,39.024,62.875,126.96,127.09,0.31107,0.0050326,2867.2,29.462,3.6437,4995600000000.0,14.727,6.552e+22,797.12,17690000000000.0,1.0135e+22,239.49,127.06,43.112,C,False
4816,352.95,1608.9,53.256,58.577,92.647,98.274,0.022839,-0.0074514,18316.0,46.842,4.7541,14838000000000.0,49.138,1.1522e+24,2598.1,50614000000000.0,3.2187e+22,92.43,22483.0,4.2822,C,False
4817,383.07,1839.6,34.976,44.374,97.542,98.033,0.083075,-0.0046293,3589.3,28.591,4.5305,17981000000000.0,16.093,3.9445e+23,3006.0,66203000000000.0,5.1463e+22,585.11,2301.8,30.497,C,False
4818,119.17,1086.1,30.854,37.089,85.824,87.585,0.045255,-0.0017053,2488.1,24.051,4.5734,8351300000000.0,8.8921,2.3091e+23,2075.1,44483000000000.0,4.4083e+22,642.15,2728.3,36.741,C,False
4848,167.44,566.2,43.781,35.97,68.54,72.989,-0.088476,-0.0055574,10975.0,37.506,4.0679,2097800000000.0,34.09,4.3919e+23,955.87,18629000000000.0,2.0536e+22,0.0,0.0,0.0,B,False
4851,256.25,619.02,50.945,43.931,80.766,84.141,-0.042846,-0.0095742,13338.0,45.177,4.122,6413600000000.0,46.434,4.741e+23,1019.4,21681000000000.0,1.709e+22,0.0,0.0,0.0,B,False
4853,24.767,149.18,25.883,32.0,88.849,89.477,-0.0069503,-0.0022299,1691.4,21.594,2.6878,1770800000000.0,2.4937,2.4951e+22,313.24,6474800000000.0,7.2733e+21,0.0,0.0,0.0,B,False
4865,63.6,458.0,30.7,34.1,85.0,85.1,-0.0957,-0.00207,3500.0,24.3,3.76,2220000000000.0,9.87,1.43e+23,800.0,16500000000000.0,1.99e+22,241.0,0.0,35.8,M,False
4887,14.503,457.83,25.569,23.371,53.988,62.042,-0.19917,0.00071014,1733.7,18.652,4.411,2168300000000.0,5.3469,4.7023e+22,347.4,7205500000000.0,1.3889e+22,137.91,1253.6,15.107,C,False
4888,198.0,901.0,40.8,49.5,104.0,107.0,0.239,0.0059,6570.0,34.1,3.6,5780000000000.0,24.1,2.92e+23,1330.0,29000000000000.0,2.13e+22,175.0,2270.0,14.6,M,False
4900,159.43,521.26,40.861,49.852,98.527,101.31,0.05537,-0.0075066,6646.5,34.728,4.1236,5217900000000.0,25.411,1.8747e+23,968.92,18986000000000.0,1.4495e+22,264.03,1657.7,26.397,C,False
4902,70.598,908.05,46.416,27.761,45.57,59.505,-0.10926,0.002903,8137.3,41.301,4.2316,1387400000000.0,38.452,2.6283e+23,625.05,11148000000000.0,1.6517e+22,326.29,3228.8,37.682,C,False
4903,0.0,153.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8843,0.0,0.0,0.0,0.0,0.0,0.0,76.485,304400.0,2.1169,C,False
4910,224.0,1290.0,42.8,39.5,73.7,78.3,-0.0639,-0.00333,13900.0,37.9,4.46,12400000000000.0,31.2,1.24e+24,2940.0,53000000000000.0,4.73e+22,121.0,1630.0,7.23,M,False
4933,118.76,1070.3,46.472,62.851,114.38,113.76,0.065493,-0.0056652,6449.5,35.705,3.3456,3236700000000.0,30.129,1.7955e+23,953.05,20886000000000.0,1.2283e+22,45.492,803.25,4.6748,B,False
4935,178.13,886.33,37.225,48.179,105.1,108.17,0.15305,-0.0046009,4496.6,31.766,4.0509,9763300000000.0,19.932,2.312e+23,1561.2,34741000000000.0,2.3889e+22,78.208,2061.5,7.9714,B,False
4936,4.7095,420.77,33.934,34.832,76.181,79.601,0.20042,-0.00015367,3811.3,27.537,3.6181,3302700000000.0,14.915,1.5512e+23,905.43,18482000000000.0,1.9494e+22,47.434,0.0,9.3503,C,False
4938,0.0,25.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2275,0.0,0.0,0.0,0.0,0.0,0.0,24.166,0.0,1.2228,B,False
4946,32.518,947.97,51.449,67.531,117.79,116.5,0.33992,-0.0015491,5960.3,41.115,3.5108,3750200000000.0,37.608,1.6617e+23,1037.7,23539000000000.0,1.1522e+22,180.99,2580.4,19.029,B,False
4947,89.453,984.0,48.576,67.382,118.82,119.22,0.48154,0.0052505,5774.7,37.392,3.2275,4308200000000.0,32.615,1.3066e+23,869.75,18848000000000.0,9.8184e+21,197.52,2610.9,21.842,B,False
4951,108.91,95.284,28.175,32.813,66.927,79.177,-0.18375,0.0091632,2319.1,19.335,4.2283,4183900000000.0,7.5881,3.661e+22,344.32,6298800000000.0,7.8009e+21,33.097,0.0,5.4751,B,False
4955,68.389,170.91,25.842,32.407,93.309,95.547,-0.39381,0.0047509,1650.3,21.407,2.834,3645500000000.0,3.2511,3.1548e+22,443.22,9247200000000.0,9.1752e+21,13.892,0.0,7.599,C,False
4957,33.869,48.403,22.574,30.967,74.296,77.121,-0.22485,-0.0032946,1510.7,17.006,2.0018,1222800000000.0,1.3131,2.0627e+22,289.05,5258300000000.0,7.5836e+21,0.0,0.0,0.0,B,False
4959,83.344,450.25,43.771,56.578,102.28,106.18,-0.015683,-0.004639,7814.5,36.589,3.8553,3149500000000.0,29.554,1.8646e+23,860.14,17078000000000.0,1.2914e+22,205.83,3360.6,17.937,B,False
4969,18.276,228.53,43.705,68.357,133.93,135.8,0.13499,0.0028935,3589.0,33.512,3.3786,1510900000000.0,21.944,3.0104e+22,384.49,8011000000000.0,3.7989e+21,26.16,136.76,7.3087,B,False
4982,72.816,318.96,43.387,32.295,62.801,84.465,0.12467,0.0059764,6560.8,34.624,4.3939,778710000000.0,31.09,1.0616e+23,483.22,8093400000000.0,7.2611e+21,0.0,0.0,0.0,B,False
5006,112.79,324.43,36.633,45.662,90.886,96.877,-0.056033,0.0055462,4137.5,29.471,3.7403,6902300000000.0,15.863,1.1174e+23,868.95,16275000000000.0,1.3307e+22,129.49,697.45,18.454,B,False
5020,13.8,931.0,27.9,39.1,90.3,91.5,-0.0219,0.000204,2290.0,22.8,4.04,804000000000.0,5.6,2.05e+23,2430.0,47500000000000.0,4.6e+22,557.0,2780.0,62.7,M,False
5021,18.9,584.0,27.1,32.1,85.2,86.1,-0.266,0.000442,2170.0,21.9,3.62,6170000000000.0,5.95,1.23e+23,1170.0,24400000000000.0,2.84e+22,38.6,0.0,7.38,M,False
5026,10.37,605.56,32.365,42.715,104.24,105.52,0.29916,-0.0003348,3862.1,27.168,3.876,4713800000000.0,11.161,1.5886e+23,1096.4,22723000000000.0,2.0669e+22,478.23,0.0,57.311,C,False
5035,2.0036,389.41,31.674,56.911,130.91,132.67,0.87533,0.00034444,1912.5,23.901,2.8357,2741700000000.0,5.6215,1.4775e+22,326.95,6794800000000.0,3.6387e+21,0.0,0.0,0.0,C,False
5040,13.172,2486.5,34.117,46.202,107.08,107.63,0.2131,-0.00018416,4104.7,28.729,3.6079,8289600000000.0,14.172,3.8991e+23,2986.8,63617000000000.0,4.672e+22,646.02,2944.7,46.709,C,False
5058,185.64,527.53,29.879,33.851,68.832,73.224,-0.0052861,-0.0038102,2629.7,22.942,3.8954,12151000000000.0,7.908,1.7016e+23,1340.3,26505000000000.0,3.2358e+22,107.36,0.0,20.143,B,False
5084,0.58281,332.63,28.772,38.586,113.16,112.14,0.0082411,-4.4445e-05,1514.7,24.786,2.9152,150680000000.0,5.5746,2.6379e+22,389.68,9648300000000.0,7.0671e+21,0.0,0.0,0.0,B,False
5093,27.066,196.39,23.784,25.807,83.122,83.992,-0.039577,-0.0013752,1236.3,19.944,2.2077,503060000000.0,2.2202,3.2316e+22,502.52,11061000000000.0,1.1913e+22,0.0,0.0,0.0,B,False
5101,24.05,250.59,46.892,71.893,124.74,126.42,0.083372,0.0029666,3999.0,36.522,3.4445,1105900000000.0,28.728,4.3055e+22,455.07,9415600000000.0,4.8632e+21,98.188,953.03,18.037,B,False
5105,90.052,898.03,43.452,56.197,103.25,105.55,0.082381,-0.0029748,6940.2,36.439,4.0959,4038800000000.0,29.762,2.7902e+23,1495.5,30068000000000.0,2.0414e+22,298.87,5594.4,24.095,C,False
5109,153.16,792.05,46.448,68.187,118.5,119.51,0.16353,-0.0086082,7385.8,36.882,3.3222,3507400000000.0,31.981,1.7451e+23,984.15,19175000000000.0,1.2144e+22,322.77,3230.9,28.368,C,False
5114,19.92,2228.4,49.362,68.446,117.45,120.66,0.13539,0.00037138,7428.8,40.174,4.4927,7509000000000.0,35.618,5.2918e+23,2949.9,63408000000000.0,3.2797e+22,292.15,34963.0,17.11,C,False
5122,107.0,185.0,38.5,34.4,62.1,69.6,0.163,0.0086,5670.0,30.7,3.73,4260000000000.0,21.9,9.35e+22,387.0,6320000000000.0,8.47e+21,18.0,625.0,5.13,M,False
5123,977.79,4321.9,50.852,57.155,97.228,101.92,0.17744,0.0073442,12805.0,44.067,5.1364,45256000000000.0,43.411,2.2641e+24,6620.6,133730000000000.0,8.6748e+22,565.92,210910.0,16.861,C,False
5129,113.05,1402.2,39.451,50.746,104.53,105.9,0.07564,0.0023649,5612.4,33.534,4.2532,7511500000000.0,23.337,3.5634e+23,2173.0,45756000000000.0,3.1244e+22,246.04,6503.1,16.974,B,False
5133,65.351,712.07,45.558,31.509,55.288,71.688,0.29183,0.0035776,8934.2,39.787,4.219,3676700000000.0,37.092,2.1675e+23,570.76,9478200000000.0,1.2851e+22,362.76,2832.6,28.67,C,False
5151,55.265,525.41,53.197,70.699,110.0,110.14,0.27293,-0.0042735,7806.6,41.843,3.7473,2591500000000.0,39.422,1.3407e+23,652.02,14706000000000.0,7.7465e+21,212.95,1483.8,21.507,B,False
5153,143.9,948.18,31.867,35.914,73.88,80.284,-0.06346,0.0024646,3985.1,25.916,3.8527,9618600000000.0,13.174,3.0902e+23,1837.1,34786000000000.0,4.3563e+22,631.57,124.16,99.041,C,False
5169,10.558,74.412,38.971,35.072,72.018,89.262,0.37385,-0.0036144,4371.2,31.921,3.6855,557480000000.0,22.081,1.6957e+22,88.437,1445200000000.0,2.0457e+21,54.861,0.0,25.065,B,False
5170,119.26,177.99,33.309,47.034,88.039,95.879,0.12424,0.010203,4735.6,25.344,3.8196,4381900000000.0,10.044,7.3514e+22,574.97,9539300000000.0,8.8288e+21,199.97,101.92,43.464,C,False
5172,90.589,973.46,44.37,54.731,109.64,109.92,0.25863,-0.003354,7270.1,36.231,3.3122,4943100000000.0,28.623,2.6078e+23,1064.5,23966000000000.0,1.6243e+22,78.381,2071.9,7.1589,B,False
5181,20.676,289.17,52.595,72.669,111.06,114.98,-0.40005,0.0019345,9085.4,42.697,3.8945,2298900000000.0,41.907,1.2896e+23,570.89,11826000000000.0,7.0976e+21,198.96,2981.2,18.317,B,False
5194,60.095,1671.3,43.193,53.909,105.85,110.54,-0.04398,-0.00098797,6559.8,35.976,4.6312,1426500000000.0,28.818,5.2994e+23,2795.4,55598000000000.0,3.9548e+22,525.21,15863.0,33.74,B,False
5197,62.27,279.99,36.961,62.944,128.84,127.91,0.25632,-0.0079864,3523.1,27.649,3.0502,2217900000000.0,11.849,3.6486e+22,364.12,7297100000000.0,5.0811e+21,146.83,289.22,28.104,B,False
5198,12.603,15.33,35.269,63.687,112.98,110.29,-0.4475,-0.010827,4718.7,27.141,0.0,283000000000.0,4.7251,7.2944e+21,52.02,818650000000.0,9.6514e+20,0.0,0.0,0.0,B,False
5203,114.93,299.86,58.571,57.918,90.355,89.734,0.46976,-0.013672,13423.0,48.274,3.3343,2752500000000.0,57.352,1.4985e+23,333.27,6921500000000.0,5.2344e+21,114.54,0.0,12.295,B,False
5205,109.38,461.63,33.328,29.279,52.271,62.138,0.074138,0.0042142,3576.4,27.034,3.7478,5218200000000.0,13.712,1.2328e+23,605.32,11243000000000.0,1.7475e+22,0.0,0.0,0.0,B,False
5206,40.4,1000.0,31.1,36.3,84.2,85.2,-0.0284,-0.000593,2960.0,26.4,3.93,1020000000000.0,10.2,2.68e+23,2100.0,42600000000000.0,4.36e+22,236.0,1810.0,26.6,M,False
5208,6.2348,304.96,33.789,38.217,87.817,90.743,0.048892,-0.00035346,4107.6,27.995,3.553,548950000000.0,14.661,9.6223e+22,533.06,11837000000000.0,1.06e+22,23.409,0.0,3.4263,B,False
5209,8.56,296.0,33.9,30.9,64.1,85.5,0.0024,0.000612,4030.0,29.1,3.29,459000000000.0,15.2,7.49e+22,433.0,7850000000000.0,1e+22,103.0,112.0,30.4,M,False
5211,109.25,1648.1,44.448,59.08,109.5,109.29,0.20811,0.0032418,5568.2,35.864,3.8582,5717100000000.0,28.051,2.492e+23,1458.8,32385000000000.0,1.974e+22,154.64,3955.2,13.347,C,False
5214,17.356,234.85,35.458,34.286,60.452,77.607,-0.1752,-0.0016078,4041.6,29.449,3.2377,970440000000.0,15.785,5.7941e+22,347.9,6037800000000.0,7.5799e+21,0.0,0.0,0.0,C,False
5218,86.3,899.0,30.8,32.3,68.0,80.4,-0.0863,-0.00306,4640.0,24.6,0.0,5640000000000.0,14.2,1.74e+23,967.0,17000000000000.0,1.98e+22,208.0,40400.0,15.0,X,False
5223,143.68,1132.7,54.029,56.119,96.03,98.061,0.61913,-0.0086164,8347.0,43.022,3.0327,5602000000000.0,43.917,1.8487e+23,659.86,15079000000000.0,8.9394e+21,37.104,1290.6,3.7283,B,False
5229,140.49,615.26,36.641,44.137,83.686,94.296,-0.14966,-0.0043738,7125.5,30.589,4.2193,2483100000000.0,18.741,3.0397e+23,1504.7,24958000000000.0,2.5419e+22,809.4,2539.1,99.835,B,False
5235,69.859,350.26,45.91,67.588,121.23,124.32,-0.011661,-0.0068523,5127.8,35.745,3.638,3990200000000.0,29.296,6.9435e+22,554.51,11069000000000.0,6.7329e+21,116.27,709.0,17.572,B,False
5237,73.484,458.5,45.325,42.203,80.126,83.934,-0.0013327,-0.0032272,9129.2,39.559,4.0437,1474000000000.0,35.85,2.7606e+23,897.0,18350000000000.0,1.4443e+22,47.966,0.0,4.042,B,False
5239,13.728,70.921,24.836,30.128,71.008,74.107,-0.069786,-0.0012477,1245.7,18.392,2.7198,409970000000.0,2.4632,1.8201e+22,270.8,5493100000000.0,7.02e+21,0.0,0.0,0.0,B,False
5248,60.531,119.47,50.537,94.15,141.33,138.96,0.21426,0.02009,6614.0,35.408,3.485,3109100000000.0,24.959,2.6465e+22,216.17,3863700000000.0,1.9185e+21,80.425,1781.5,12.77,B,False
5249,28.8,599.0,34.9,44.8,105.0,105.0,-0.00304,-0.00116,4640.0,29.2,3.76,3970000000000.0,15.5,1.53e+23,856.0,17900000000000.0,1.59e+22,222.0,190.0,29.9,M,False
5257,0.0,32.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1649,0.0,0.0,0.0,0.0,0.0,0.0,31.111,22793.0,2.7403,C,False
5259,73.669,895.25,32.732,59.494,132.52,130.93,0.0043794,-0.0037208,2840.4,25.621,3.2877,1951000000000.0,7.5509,7.4686e+22,945.69,19585000000000.0,1.3182e+22,150.17,590.31,20.73,C,False
5269,186.66,629.96,47.164,73.342,128.27,129.08,0.31937,-0.015421,5054.6,35.099,3.7901,8448400000000.0,26.541,8.1264e+22,714.93,14181000000000.0,7.1452e+21,444.13,1917.4,57.474,C,False
5275,56.772,790.92,36.945,51.426,107.52,110.6,0.14678,0.0017784,4364.5,30.563,4.1096,3240900000000.0,17.407,1.8504e+23,1399.6,29464000000000.0,2.0229e+22,239.78,4007.1,24.3,C,False
5285,142.59,411.58,49.185,54.543,102.56,103.26,-0.064448,0.010864,9531.2,41.2,3.6719,4814000000000.0,39.863,1.6613e+23,586.68,12684000000000.0,8.0462e+21,82.765,1360.8,8.5101,B,False
5291,80.621,724.5,50.201,43.534,82.761,84.84,-0.35436,-0.0027272,17032.0,44.137,4.1056,5343400000000.0,45.087,6.6871e+23,1350.6,24702000000000.0,2.066e+22,63.69,2723.8,4.0006,B,False
5293,51.07,464.95,26.431,35.378,100.68,101.06,0.021199,-0.0024976,1556.1,22.069,3.0091,2009700000000.0,2.2154,4.2258e+22,537.51,12619000000000.0,1.2115e+22,809.95,0.0,148.51,B,False
5297,59.445,671.76,37.043,58.519,125.72,124.67,0.44646,-0.0042297,4613.6,29.104,3.0949,3399100000000.0,16.558,8.611e+22,627.86,13379000000000.0,9.1965e+21,201.01,243.43,30.186,B,False
5299,25.17,95.372,61.859,69.178,105.91,108.57,0.22897,0.006429,3958.2,47.253,2.8814,1095000000000.0,47.893,2.058e+22,184.14,4628100000000.0,1.5012e+21,112.2,56.884,47.071,B,False
5305,22.051,249.9,53.804,79.303,116.87,119.99,-0.18798,0.0021275,6758.6,43.885,4.1693,1720300000000.0,41.254,9.3033e+22,678.46,14243000000000.0,5.9449e+21,131.34,4836.2,13.818,C,False
5311,154.73,839.28,57.339,71.625,104.8,109.16,0.1092,0.0055281,10729.0,46.434,4.6069,2483600000000.0,49.157,3.9884e+23,1686.9,34155000000000.0,1.5649e+22,188.74,27147.0,12.13,C,False
5312,88.7,1520.0,31.9,43.7,106.0,107.0,-0.121,-0.00135,3440.0,25.9,4.25,4470000000000.0,11.6,3e+23,2510.0,50600000000000.0,4.31e+22,1010.0,3000.0,80.0,M,False
5315,38.488,183.45,42.542,34.61,62.736,72.474,0.28488,0.002356,5467.7,31.085,4.7376,2481100000000.0,23.695,1.1863e+23,538.02,9073300000000.0,1.0206e+22,198.86,9568.9,16.692,C,False
