,Unnamed: 0,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf,xray_class,is_coincident
3972,3972,815.5454237288136,1573.3966101694916,41.12572881355931,38.11118644067796,65.92461016949153,73.98183050847456,-0.03368432542372882,-0.010916138983050846,7956.267796610168,34.695593220338985,4.833757627118644,20593491525423.73,27.599084745762717,7.904761016949153e+23,2870.2711864406783,49358542372881.36,5.416266101694916e+22,434.31016949152547,15476.957627118643,27.60038983050847,C,False
3985,3985,298.60152542372884,201.68050847457627,39.36733898305084,62.57172881355933,110.69881355932205,120.19423728813558,0.02365495423728814,-0.02916757627118644,6750.284745762711,32.15013559322034,4.140354237288134,10931540677966.102,19.218576271186446,9.251979661016947e+22,772.7913559322034,12257713559322.033,7.25876101694915e+21,117.09630508474577,4441.789830508476,15.831762711864407,B,False
4010,4010,220.00440677966102,2935.049152542373,52.55255932203389,53.314542372881355,89.11410169491526,90.78042372881357,0.21289305084745766,-0.0024782203389830506,11947.762711864409,44.7734406779661,4.518859322033898,10354249152542.373,45.16966101694915,1.433067796610169e+24,3975.3169491525427,86820118644067.8,5.438401694915256e+22,589.1957627118644,26517.728813559326,21.527491525423727,C,False
4013,4013,177.99983050847453,2702.642372881357,48.44138983050848,54.88394915254237,98.84893220338982,100.12818644067795,0.08858961559322033,0.0024957881355932203,10360.625423728814,40.15032203389831,4.32178813559322,12258232203389.83,37.55389830508474,9.78068813559322e+23,3235.3677966101695,68057016949152.54,4.529186440677967e+22,599.7572881355933,12666.644067796611,26.808186440677968,C,False
4079,4079,13.668292881355931,451.2489830508474,40.88932203389831,75.77816949152542,138.97118644067794,137.66796610169493,0.7063801694915255,0.0019387202033898305,3618.361016949152,28.23191525423729,2.5805372881355932,2411520338983.051,13.417045762711865,3.2276576271186442e+22,352.2459322033899,7165793220338.982,4.226713559322034e+21,241.78474576271188,254.2372881355932,45.46215254237286,B,False
4080,4080,30.932558900000004,931.7006779661017,41.97125423728813,32.06349152542373,51.49983050847458,62.01047457627119,0.03288530711864407,-0.0015072494820338985,8135.071186440678,36.09859322033898,4.684791525423728,1683941186440.6782,29.97503389830509,2.366557627118644e+23,676.5279661016949,10808100000000.0,1.7267579661016952e+22,67.2074406779661,62110.73389830508,4.269309322033898,C,False
4093,4093,801.6101694915254,780.6440677966102,54.89661016949152,61.42542372881356,94.7,102.26949152542372,0.2707033898305085,0.03690508474576271,15361.016949152545,46.876271186440675,4.47457627118644,26201694915254.24,50.261016949152534,4.431864406779661e+23,1581.1864406779664,25972881355932.203,1.4540677966101691e+22,62.055932203389844,16803.389830508473,3.8688135593220334,M,False
4095,4095,196.695,630.13,38.3185,39.54,76.1725,96.206,0.135155,-0.005975899999999999,7887.7,32.233999999999995,4.3794,6659600000000.0,23.6945,3.45125e+23,1513.8000000000004,24922000000000.0,2.36995e+22,344.41,1454.35,42.0335,C,False
4113,4113,550.6271186440679,539.2542372881356,45.62372881355933,54.9406779661017,88.04067796610168,105.66610169491526,-0.10651101694915252,-0.02085084745762712,12656.101694915254,39.077966101694905,4.584237288135592,17514237288135.596,34.940677966101696,4.439830508474578e+23,2175.254237288136,30967796610169.49,1.9647457627118644e+22,91.7118644067797,17623.050847457627,6.589661016949152,M,False
4183,4183,78.12598305084745,380.1672881355932,40.176423728813575,36.06110169491525,71.5751186440678,74.22830508474577,0.08121927796610169,-0.0036615491525423725,9491.949152542371,34.349627118644065,3.801881355932204,1090521745762.712,28.74152542372881,2.679662711864407e+23,820.5889830508477,14554813559322.033,1.4959203389830504e+22,0.0,0.0,0.0,B,False
4184,4184,126.74525423728814,433.75322033898317,45.64905084745763,41.57761016949153,85.26077966101694,87.01394915254238,0.21084396610169487,-0.007236842372881356,12191.203389830507,39.83533898305085,3.606432203389831,1874460000000.0,37.57664406779661,2.83531186440678e+23,671.972372881356,13615355932203.39,1.1658694915254238e+22,0.3406779661016949,0.0,0.0295,B,False
4189,4189,52.64418644067797,259.6891525423729,40.90510169491526,37.47845762711864,77.9912033898305,82.34388135593221,-0.0927288745762712,-0.004239550847457627,8502.261016949153,35.316949152542364,3.8315423728813554,769562644067.7966,30.89708474576271,1.3965372881355934e+23,434.7366101694915,8708530508474.576,8.545923728813559e+21,0.2886271186440678,0.0,0.034589830508474584,B,False
4190,4190,216.5254237288136,471.88135593220335,39.67627118644067,56.91694915254238,106.77966101694916,113.2881355932203,-0.19195762711864406,-0.010317118644067796,5337.966101694915,33.159322033898306,4.28728813559322,5819152542372.883,20.554237288135592,1.4946610169491523e+23,1208.0169491525426,22208474576271.188,1.4306779661016953e+22,139.22033898305085,4193.237288135593,15.162711864406779,M,False
4200,4200,77.85999322033898,1302.9271186440676,42.412949152542375,46.980101694915255,85.73461016949152,95.61018644067795,-0.06335078305084746,-0.0015251813898305082,8285.242372881356,36.13937288135593,4.417625423728814,5653125932203.39,30.03157627118644,5.480330508474576e+23,2328.0101694915256,40233491525423.73,3.682218644067796e+22,534.1438983050848,6952.4647457627125,46.5157627118644,B,False
4219,4219,0.0,29.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,154.66666666666666,114666.66666666669,7.136666666666668,M,False
4223,4223,389.2033898305085,1578.8135593220336,51.60847457627119,62.630508474576274,104.57627118644069,106.44067796610169,0.27047457627118643,0.009342203389830508,9744.237288135591,42.732203389830495,4.424745762711863,15545762711864.404,42.03728813559322,5.3930508474576265e+23,2154.745762711864,44710169491525.42,2.509152542372881e+22,232.4067796610169,19111.86440677966,13.147457627118644,M,False
4225,4225,127.50771186440676,1324.2644067796612,43.22688135593221,56.55045762711865,113.47322033898308,114.42610169491526,0.30822999999999995,0.003226977966101695,6907.4152542372885,35.134949152542376,3.7903779661016954,6412144067796.61,28.407728813559324,3.6261847457627124e+23,1758.9389830508476,37156898305084.74,2.5025389830508472e+22,254.4242372881356,5091.20847457627,18.35023728813559,B,False
4226,4226,89.14237288135594,543.2372881355932,44.281355932203375,47.769491525423724,81.45254237288134,93.07796610169493,0.19986610169491525,-0.003700118644067796,10179.49152542373,38.66779661016949,4.259491525423728,3741135593220.339,34.33898305084746,3.2440677966101696e+23,1128.1355932203392,19759322033898.305,1.8018644067796608e+22,212.88135593220338,3303.7288135593217,18.59322033898305,M,False
4227,4227,487.77966101694915,875.0,54.80508474576271,73.91016949152542,112.52542372881358,114.83050847457628,0.25399322033898303,-0.018145762711864404,10134.57627118644,44.106779661016944,4.462542372881357,19189830508474.58,44.66101694915254,3.629491525423729e+23,1711.0169491525423,34101694915254.24,1.6635593220338982e+22,261.47457627118644,17444.06779661017,16.87966101694915,M,False
4228,4228,27.81813559322033,91.5322033898305,29.71186440677966,33.43050847457627,74.77966101694916,89.93389830508474,-0.07533847457627119,-0.003299898305084746,2809.8305084745757,22.772881355932203,0.0,995423728813.5592,7.403728813559322,2.9740677966101687e+22,259.3220338983051,4569491525423.729,5.487966101694915e+21,55.230508474576276,7413.783050847458,10.810338983050848,M,False
4269,4269,19.95057406779661,890.4069491525426,32.148644067796624,49.149423728813574,121.08542372881357,120.9815254237288,0.4312808474576272,-0.0006209426949152543,2063.450847457628,26.459745762711865,2.9993152542372874,5371781355932.203,8.509689830508474,6.561342372881356e+22,1050.4164406779664,24151101694915.25,1.4141186440677967e+22,32.81059322033899,9.312722033898305,18.24238983050848,C,False
4286,4286,433.5166101694916,1280.279661016949,58.33116949152543,48.104796610169494,78.38389830508473,82.80911864406778,0.2838027118644068,0.01024823898305085,21777.64406779661,51.93835593220338,4.355230508474576,13767169491525.426,58.210169491525434,1.2269288135593218e+24,2207.781355932203,39530661016949.16,2.8482932203389834e+22,43.90191525423729,1418.0474576271185,1.989142372881356,B,False
4303,4303,23.71826338983051,485.6042372881356,60.87135593220338,70.11781355932203,94.73525423728813,97.70635593220341,0.27972576271186445,0.00031325896610169486,11516.87118644068,50.054779661016944,3.917506779661017,2643800000000.0,54.9324406779661,2.758679661016949e+23,975.04406779661,20166406779661.016,1.0462583050847459e+22,205.22152542372882,11435.132203389829,14.174491525423731,B,False
4304,4304,25.455219639491528,651.6525423728813,53.968033898305094,57.45330508474576,90.82940677966104,94.12403389830507,0.09824981525423727,0.0010025122222033897,12363.389830508477,46.22069491525424,4.110952542372881,1729763728813.559,49.55330508474577,3.9662610169491523e+23,1068.3138983050846,22441423728813.56,1.6124135593220342e+22,264.54084745762714,4594.779661016949,16.49179661016949,B,False
4306,4306,26.18202271186441,702.0116949152542,46.59037288135593,46.41449152542375,83.03393220338981,87.93840677966101,0.002287715254237289,9.679608474576271e-05,11029.745762711862,40.44828813559322,4.278405084745763,1530022372881.356,37.77581355932204,4.388676271186441e+23,1127.708474576271,22864830508474.58,2.108867796610169e+22,297.6086440677966,3189.271186440677,20.365338983050847,B,False
4312,4312,498.2881355932203,1658.3050847457625,43.88983050847458,51.58644067796611,101.13220338983051,103.53389830508476,0.02274898305084746,0.009114237288135593,8698.813559322034,37.928813559322045,4.5096610169491536,19364406779661.016,31.11694915254237,6.336271186440678e+23,2350.847457627119,49879661016949.16,3.556101694915254e+22,471.7457627118644,2613.898305084746,26.722033898305078,M,False
4347,4347,257.4879661016949,1764.0203389830506,34.510474576271186,43.17861016949153,94.65022033898306,97.50191525423729,-0.09606681016949152,0.003094261016949153,5151.5999999999985,28.99676271186441,4.342727118644068,12415057627118.645,15.765389830508475,5.7094084745762715e+23,3145.701694915254,62580847457627.12,5.798642372881355e+22,630.2566101694913,7834.154237288136,41.80447457627118,C,False
4348,4348,176.57898305084748,999.0142372881354,32.541847457627114,34.6298813559322,77.09705084745762,85.82035593220338,-0.14778101694915258,0.002843150847457627,4592.593220338983,26.758067796610174,4.433313559322034,6767566101694.915,14.779440677966106,3.759530508474576e+23,2050.513559322034,37581033898305.09,4.3712423728813554e+22,506.01864406779663,57064.32033898307,38.60771186440678,C,False
4372,4372,42.308425,160.27775,37.305025,57.31432500000001,123.82875,125.742,0.0907088,-0.0061324,4106.34,29.665275,3.3476775000000005,1498614250000.0,16.5126,3.8063e+22,382.82199999999995,7140510000000.0,4.847427500000002e+21,84.84295,87.600925,19.57333,B,False
4394,4394,50.92618867924529,459.2732075471699,31.538547169811324,42.68926415094339,112.96320754716982,112.7666037735849,-0.008404467547169812,-0.003378601886792452,2088.598113207548,27.27754716981132,3.0595037735849058,2512947169811.321,9.995932075471696,4.189267924528302e+22,557.3835849056603,13148037735849.055,8.678050943396225e+21,111.89150943396228,28.841773584905663,55.03481132075472,B,False
4419,4419,117.97237288135591,2199.1525423728813,34.667796610169496,36.459322033898296,76.76610169491526,82.1101694915254,-0.02510684745762712,-0.0009373610169491523,5666.271186440677,28.46271186440677,4.408135593220337,4759491525423.729,17.71864406779661,7.976101694915255e+23,3492.0338983050847,64789830508474.58,7.50186440677966e+22,1036.0,1815.6440677966104,65.56949152542373,M,False
4430,4430,507.4781355932203,3139.4830508474574,42.91808474576271,52.43598305084746,105.42491525423729,106.45491525423729,0.17625372881355933,-0.005587518644067797,8325.2,36.23340677966101,4.4557762711864415,16623525423728.814,29.048288135593214,1.0034083050847457e+24,4031.716949152543,83064677966101.69,5.811745762711865e+22,1008.0371186440677,13611.535593220342,44.04847457627118,C,False
4431,4431,10.037396045762714,388.6377966101695,28.970457627118645,34.343983050847456,75.71498305084748,77.08433898305084,-0.14084986440677966,0.0002490816384745764,3146.208474576271,22.66455932203389,3.867394915254237,1933400169491.5251,8.263269491525424,1.1363945762711863e+23,749.3218644067799,14248305084745.766,1.921791525423729e+22,228.32271186440673,182.2742372881356,35.836322033898306,C,False
4438,4438,436.6859322033898,1794.7457627118647,42.78706779661015,48.350254237288134,97.39601694915257,99.48849152542371,0.22638157627118646,-0.006742857627118646,7848.103389830507,37.134576271186454,4.353761016949152,20421118644067.8,29.30645762711865,6.754262711864407e+23,2506.650847457628,55644118644067.8,4.076411864406779e+22,68.16413559322035,1842.871186440678,4.019632203389831,C,False
4439,4439,84.62203389830508,555.9152542372881,28.4728813559322,30.135593220338983,78.9542372881356,80.63220338983051,-0.12911016949152546,-0.002079830508474576,2701.694915254237,22.928813559322034,3.421186440677966,3582711864406.78,9.706949152542373,1.4550847457627117e+23,969.4067796610167,21159322033898.305,2.5654237288135597e+22,24.784745762711857,0.0,4.782203389830509,M,False
4459,4459,201.4497966101695,1599.1389830508474,43.658728813559314,33.115711864406784,62.27589830508475,74.49716949152544,0.013247392881355931,-0.002813313389830509,15670.762711864409,37.235423728813565,4.37433220338983,5949494237288.137,34.35357627118644,1.223389830508475e+24,2284.125423728813,34892000000000.0,4.4770203389830506e+22,52.98457627118644,16953.298305084747,2.6491677966101688,C,False
4469,4469,212.6583050847457,902.5169491525422,48.890627118644076,61.60430508474576,105.38559322033899,110.5693220338983,-0.05391204152542373,0.006714203389830509,9383.849152542372,41.06416949152543,4.506583050847459,9029811864406.78,38.069593220338994,3.9145593220338986e+23,1738.1610169491526,34764915254237.29,1.9906169491525418e+22,209.00338983050847,18473.949152542373,13.75950847457627,C,False
4477,4477,21.27504644067796,1019.3557627118644,43.860152542372894,52.14099999999999,103.28237288135594,103.7167288135593,0.2504039661016949,-0.0004552992016949152,8434.64406779661,37.256559322033894,3.87827627118644,9797686440677.967,31.881322033898307,3.963610169491526e+23,1634.9033898305083,34945271186440.68,2.2437983050847457e+22,222.88101694915252,2014.1301694915253,15.676372881355931,B,False
4481,4481,87.34862711864406,399.44983050847463,30.554745762711864,51.91347457627119,129.98305084745763,129.92169491525422,-0.0952327772881356,0.008346245762711866,2145.7203389830515,25.148440677966104,2.9816881355932208,4271083050847.4575,7.681379661016948,2.969277966101695e+22,460.68508474576277,9943800000000.0,6.424825423728814e+21,0.2524728813559322,0.0,0.07605084745762712,B,False
4509,4509,15.956777389830508,366.9025423728813,49.55333898305085,62.24025423728814,107.59271186440678,111.71694915254236,0.030204685932203386,-0.0009167640711864407,8016.2423728813565,41.00633898305085,4.160893220338983,1985105423728.8132,39.954322033898286,1.4267322033898304e+23,670.5766101694915,14513644067796.61,8.577830508474576e+21,173.898813559322,2748.3050847457625,18.67618644067797,B,False
4510,4510,84.88399322033898,491.2818644067796,42.84874576271185,58.12266101694914,107.01218644067795,112.48666101694911,-0.18531861254237286,-0.0035311381355932203,6541.486440677968,35.6031186440678,4.241181355932204,3292744067796.6104,28.590983050847456,1.746706779661017e+23,1061.661186440678,20739474576271.188,1.4000847457627121e+22,173.6228813559322,3736.7327118644066,17.65335593220339,C,False
4512,4512,20.542523728813567,311.3235593220339,34.606491525423735,29.16315254237288,61.71101694915254,65.81893220338982,-0.04228908118644068,0.0007566942881355932,4660.318644067797,27.310491525423732,3.4176322033898305,2598919830508.4746,16.743525423728816,1.5273576271186442e+23,661.9683050847457,11793874576271.186,1.6679152542372879e+22,17.971852542372886,79.68949152542373,6.096655254237289,B,False
4518,4518,110.63493220338984,1600.4033898305083,33.5748813559322,42.86791525423728,101.31615254237288,102.72879661016948,-0.055360684745762716,-0.001468818305084746,3686.925423728813,27.155847457627114,4.447910169491525,4662605423728.813,13.691864406779661,3.688544067796608e+23,2751.640677966101,58153881355932.2,4.7743050847457615e+22,343.40830508474585,7914.089830508474,25.754610169491524,C,False
4528,4528,92.39581355932201,1509.4881355932205,36.181101694915256,57.257627118644066,121.9935593220339,125.95966101694916,0.1652035593220339,-0.002162717576271186,4360.515254237288,29.696169491525417,4.291054237288137,4441298305084.746,16.199440677966102,2.344964406779661e+23,2096.723728813559,42462135593220.336,2.533815254237288e+22,416.00322033898317,4773.827966101694,40.54094915254237,C,False
4545,4545,286.7203389830508,662.2203389830509,39.8779661016949,46.68983050847458,81.96271186440678,90.6,-0.030192915254237288,0.008724745762711865,8802.71186440678,33.171186440677964,4.415762711864407,10208288135593.22,25.583050847457624,3.834237288135594e+23,1615.0847457627121,27423728813559.32,2.5145762711864403e+22,272.7118644067797,6685.932203389832,22.737288135593218,M,False
4552,4552,81.80610169491524,443.607627118644,61.0626779661017,60.56991525423728,85.26101694915255,87.47598305084746,-0.2620806726271186,0.005329337288135593,14176.338983050848,50.943745762711856,3.4694949152542383,3662513559322.0337,59.49544067796609,2.8955389830508475e+23,671.5166101694917,15136457627118.645,9.394222033898304e+21,189.7764406779661,4572.227118644068,14.39450847457627,B,False
4574,4574,18.55828813559322,138.9379661016949,27.765135593220343,44.87683050847457,121.5515254237288,120.7120338983051,0.1038948525423729,-0.004927169491525422,1602.0474576271185,23.454457627118646,0.8693203389830507,959283728813.5592,3.8891135593220336,8.053074576271187e+21,140.02694915254241,3347422033898.305,2.1920169491525424e+21,0.0,0.0,0.0,C,False
4576,4576,148.0521694915254,873.7235593220338,33.35857627118644,49.49322033898305,108.03949152542371,109.7771186440678,0.035898166271186444,0.0042513118644067795,3255.9372881355935,27.554745762711864,4.029527118644069,9538511864406.78,11.103866101694916,1.5084966101694915e+23,1573.122033898305,31184474576271.19,2.32817627118644e+22,674.5964406779661,1107.9330508474575,85.59279661016949,B,False
4577,4577,27.891392857142854,516.1346428571429,32.05957142857143,42.159214285714285,98.39957142857143,100.32692857142858,-0.1249211785714286,0.000979955357142857,3650.346428571429,26.55167857142857,3.870328571428572,2562027142857.143,12.136607142857144,1.1710392857142854e+23,931.2828571428572,18398214285714.285,1.6477e+22,53.78539285714286,751.780357142857,10.022742857142855,B,False
4578,4578,22.408698305084748,238.2330508474576,27.27645762711864,29.963932203389827,74.93303389830507,77.90927118644069,-0.07520504576271188,0.0002231753050847457,2125.108474576271,20.62908474576271,3.3509,1327733728813.559,7.002854237288137,6.70598813559322e+22,594.622372881356,12458067796610.17,1.5439915254237289e+22,0.8087101694915254,0.0,0.3454355932203389,B,False
4590,4590,249.0527288135593,788.4540677966103,38.93413559322033,36.15488135593221,70.66703389830509,79.1892372881356,0.08285516949152544,0.004718457627118644,6457.654237288135,29.61750847457627,4.53954406779661,11275706779661.018,22.520728813559327,4.556822033898305e+23,1909.1322033898307,34765949152542.37,3.5997016949152536e+22,622.7322033898304,3037.274745762712,57.686288135593216,C,False
4591,4591,60.922813559322044,2348.5033898305082,44.29940677966103,45.626847457627115,84.19849152542373,89.52259322033899,0.034664728813559316,-0.0007120189322033897,10716.49152542373,38.45535593220338,4.702223728813559,9856120338983.05,32.864152542372885,1.2123169491525425e+24,3709.883050847457,70160271186440.68,6.172871186440678e+22,790.3777966101695,16327.459322033896,33.13654237288136,C,False
4615,4615,8.430881428571428,283.2442857142857,30.865571428571425,38.002952380952394,96.70361904761906,97.96766666666666,-0.09808156190476187,0.00013092456666666667,3745.547619047619,25.928476190476193,3.6303904761904766,1956226666666.6667,11.044057142857142,7.347290476190476e+22,474.18904761904764,10087047619047.62,9.905938095238095e+21,18.144571428571428,0.0,3.341623809523808,C,False
4634,4634,146.3862711864407,409.0083050847457,50.053457627118654,62.610542372881355,112.30203389830507,110.91355932203388,0.19280750847457628,-0.012534593220338985,7435.416949152542,38.9454406779661,3.3320830508474573,4088996610169.492,36.63579661016949,1.1553830508474577e+23,533.705593220339,11500355932203.39,6.849983050847459e+21,98.579,1021.6298305084745,12.573457627118644,B,False
4636,4636,22.285271186440678,66.76838983050848,21.444322033898302,21.57354237288136,68.91562711864407,70.2946779661017,0.07278205593220337,-0.002068915254237288,788.9938983050847,17.566288135593222,0.0,1779637288135.5933,0.6031603389830509,1.155249491525424e+22,190.68440677966097,4696727118644.066,6.331361016949154e+21,0.0,0.0,0.0,B,False
4641,4641,5.427857322033899,127.13593220338984,27.18438983050848,43.801677966101686,126.54762711864407,125.76915254237288,-0.1557980813559322,-0.0014326414406779662,1603.6745762711864,22.81310169491525,2.16921186440678,581199000000.0,3.0649457627118637,7.330316949152541e+21,129.72254237288135,3056800000000.0,2.034359322033898e+21,0.0,0.0,0.0,B,False
4643,4643,84.82939999999998,403.43981818181817,43.891781818181826,71.148,126.89309090909092,127.86327272727272,0.1883887890909091,-0.005809992727272728,4855.734545454546,35.38390909090909,3.8043745454545457,2684584636363.6357,26.73312727272728,9.480518181818182e+22,811.9236363636363,16269527272727.273,9.902805454545454e+21,170.51636363636362,2882.085454545455,21.75992727272727,B,False
4645,4645,64.22791525423729,477.8389830508474,36.780271186440686,52.44776271186441,104.25881355932205,106.71901694915256,0.04548252491525424,-0.002852566101694915,4016.315254237288,30.713983050847453,3.9385203389830505,2911944406779.661,16.581711864406778,1.2073677966101697e+23,1008.1657627118643,19888254237288.137,1.5723135593220336e+22,154.92999999999995,1603.5166101694915,21.259745762711862,B,False
4647,4647,113.16283050847456,297.0264406779661,34.56213559322034,50.115203389830505,109.60305084745762,113.14881355932205,-0.21377936254237287,-0.008825803389830507,3830.3983050847455,28.906423728813568,3.7275457627118653,4139537288135.593,13.746491525423727,6.53298813559322e+22,617.5922033898305,12224389830508.475,8.695476271186438e+21,85.67732203389829,630.5247457627119,16.50879661016949,C,False
4660,4660,161.409125,2678.0125,54.5945,66.232725,104.9265,107.08325,0.17527045000000002,0.00213238,9423.0675,44.919525,4.6577600000000015,8560435000000.0,44.925975,9.42103e+23,3914.1575,84195050000000.0,4.421485e+22,285.74750000000006,65109.7,11.977075,C,False
4661,4661,428.11338983050837,3054.6,54.50452542372881,63.21877966101695,98.77642372881357,104.42779661016951,0.1373985593220339,0.004695262711864407,11791.35593220339,46.48840677966103,4.855603389830508,25221847457627.12,49.02503389830508,1.4338237288135596e+24,4830.908474576271,101079779661016.95,5.762393220338984e+22,297.71169491525416,128956.10169491525,10.446272881355931,C,False
4663,4663,255.91525423728814,3097.2881355932204,44.14745762711865,49.40677966101696,90.6101694915254,97.16101694915257,-0.1249050847457627,0.002124,9737.28813559322,38.06779661016948,4.828644067796608,12729322033898.305,32.108474576271185,1.5679661016949156e+24,5426.440677966101,109779661016949.16,8.412203389830508e+22,404.42372881355936,47691.52542372881,15.027118644067794,M,False
4676,4676,178.6532372881356,1619.5288135593225,35.80454237288135,42.77796610169492,93.37433898305085,97.1995593220339,0.11367088813559326,0.0025634359322033893,6993.999999999999,30.898000000000003,4.4892355932203385,6174352542372.883,17.884322033898304,6.632957627118643e+23,3002.469491525424,60777559322033.9,4.759003389830509e+22,627.594406779661,4713.449152542373,35.950033898305094,B,False
4677,4677,170.5084745762712,1613.2203389830509,37.776271186440674,30.049152542372884,61.952542372881354,66.33728813559323,0.02506135593220339,-0.002004237288135593,7022.881355932203,30.25254237288136,4.439830508474576,7470508474576.271,22.43389830508475,7.955593220338984e+23,2352.372881355933,41840677966101.695,5.843050847457627e+22,455.5593220338983,13452.033898305082,29.733898305084747,M,False
4681,4681,690.0462711864408,2028.8644067796608,47.10305084745762,32.239000000000004,50.827881355932206,62.63847457627119,0.14892428813559322,-0.008871735593220341,10669.808474576268,40.93322033898304,4.624794915254237,26233101694915.25,38.84247457627119,1.1071569491525426e+24,2436.537288135593,42158677966101.695,5.621432203389831e+22,391.87508474576265,9511.37627118644,25.70940677966102,C,False
4682,4682,742.2372881355933,2727.4576271186443,44.20338983050848,48.12033898305084,90.17288135593219,95.28474576271186,0.11326101694915255,-0.006436271186440678,8925.084745762711,37.23728813559322,4.850677966101696,18471186440677.965,32.75084745762712,1.3745762711864408e+24,5105.762711864407,105523728813559.31,7.662033898305084e+22,323.2033898305085,43098.30508474576,12.335593220338984,M,False
4687,4687,419.16949152542367,1032.9322033898304,34.20508474576271,30.389830508474578,61.09830508474576,71.03728813559322,0.07646840677966102,-0.0070822033898305095,4636.101694915255,25.96949152542373,4.547288135593222,19023559322033.9,16.879661016949154,3.632542372881355e+23,1593.2203389830509,30094915254237.29,3.897966101694915e+22,612.5084745762713,3309.6610169491523,69.82372881355931,X,False
4701,4701,57.866542372881355,740.9174576271187,52.01735593220339,59.292593220338965,96.90706779661016,101.94088135593219,-0.016323791525423726,-0.00218562372881356,11487.084745762713,44.247491525423726,4.296025423728813,1541601355932.2034,44.86477966101694,4.120830508474576e+23,1337.2745762711866,27111949152542.37,1.8708661016949156e+22,288.8494915254238,11552.652542372882,18.069288135593226,B,False
4703,4703,23.449816800000004,525.1744,37.10170000000001,54.82524,119.6798,120.5284,0.15153042,-0.0008742424600000001,3572.888,29.63144,3.2247980000000003,3121243400000.0,16.02176,7.621031999999997e+22,775.586,16242140000000.0,9.906144e+21,636.2988,117.26720000000002,108.04577999999998,B,False
4707,4707,45.049838983050854,1389.0796610169489,37.175372881355926,34.640559322033894,65.06420338983051,81.9757627118644,-0.07909842033898305,-0.0002095866610169491,6220.010169491526,32.038423728813555,4.45304406779661,3148660338983.0513,21.369576271186443,3.9633711864406777e+23,1579.602542372881,27293610169491.53,3.4595745762711863e+22,137.73366101694916,5004.759999999998,17.721266101694912,C,False
4709,4709,61.282372881355926,577.3728813559322,46.288135593220346,36.28305084745763,64.02542372881356,71.4305084745763,-0.03266349152542373,0.00273705593220339,12335.762711864409,38.85593220338982,4.372372881355933,2230508474576.271,35.31016949152543,3.417118644067797e+23,746.9661016949153,12462033898305.086,1.604406779661017e+22,791.5254237288135,16181.694915254237,49.26610169491525,M,False
4717,4717,41.513773220338976,1753.7559322033899,44.8067966101695,57.307542372881365,110.2837288135593,111.83728813559324,0.18005420169491526,-0.0007954305779661018,8291.784745762712,36.99632203389831,4.331669491525424,4852988135593.222,30.94861016949153,5.535103389830508e+23,2300.335593220339,48833949152542.38,3.208662711864407e+22,556.1120338983052,4627.454237288135,33.573389830508475,C,False
4735,4735,70.02291186440678,329.2615254237288,39.90233898305085,59.182711864406784,105.49594915254238,119.09423728813559,0.014126597288135596,0.0021049152542372885,7549.474576271186,33.176050847457624,4.389323728813559,2848718644067.7964,23.15349152542373,1.5928491525423734e+23,1060.6925423728817,17592237288135.594,1.213491525423729e+22,135.49525423728815,2909.8701694915253,17.89291525423729,C,False
4745,4745,177.28406779661015,793.1694915254237,39.30169491525424,38.00169491525424,74.2084745762712,101.58813559322037,-0.30425084745762715,-0.008736474576271186,8284.57627118644,34.32372881355933,4.277627118644069,8171355932203.39,26.098305084745764,2.3726779661016952e+23,1076.322033898305,15243559322033.898,1.6582372881355931e+22,175.84627118644062,3010.8254237288143,31.221542372881352,M,False
4748,4748,52.370494576271184,1593.6338983050846,47.83645762711865,49.863186440677964,90.00352542372879,94.45057627118643,0.1942884745762712,0.0008754633389830509,12214.93220338983,41.4451186440678,4.489791525423731,6110588135593.222,39.51618644067796,8.904683050847456e+23,2474.740677966101,50347457627118.64,3.819618644067796e+22,395.41559322033913,12552.477966101696,18.994932203389837,C,False
4749,4749,0.045070400000000004,197.06236,7.170159999999999,5.656160000000002,5.261520000000001,7.183,-0.0266588,0.00033551200000000005,1256.888,7.56176,4.43138,5462960000.0,10.242,1.508208e+20,0.1791404,6806400000.0,4.30332e+18,99.77716,1980.872,4.8367816,B,False
4760,4760,20.615262068965517,261.77793103448266,57.90855172413793,69.74403448275861,103.48462068965515,99.23310344827586,-0.09935882758620687,0.0024763379310344838,10224.241379310346,44.824068965517256,3.25126551724138,1284170000000.0,47.88758620689654,1.1289275862068968e+23,345.76862068965517,7515272413793.104,5.087886206896551e+21,227.27241379310345,1239.87,25.73624137931034,B,False
4769,4769,3.5640574999999997,112.26778571428568,22.1465,21.952546428571424,54.9705,78.08589285714288,0.07205092857142857,0.001499892032142857,1854.8523928571426,22.70395357142857,4.075167857142857,410546189285.7143,10.494128571428572,7.079096626428571e+21,49.9025235,929026400000.0,1.3681934642857144e+21,56.018385714285714,426.04360714285707,17.537039285714286,B,False
