,time_start,time_peak,time_end,nar,xray_class
604,2013-12-27 23:12:00,2013-12-27 23:36:00,2013-12-27 23:56:00,11934,C
605,2014-11-16 01:00:00,2014-11-16 01:15:00,2014-11-16 01:21:00,12209,C
606,2013-03-02 14:48:00,2013-03-02 15:11:00,2013-03-02 15:26:00,11687,C
607,2012-06-05 21:36:00,2012-06-05 21:54:00,2012-06-05 21:57:00,11499,C
608,2011-12-21 04:48:00,2011-12-21 04:55:00,2011-12-21 04:59:00,11382,C
609,2011-08-26 03:24:00,2011-08-26 03:34:00,2011-08-26 03:36:00,11271,C
610,2013-12-25 11:24:00,2013-12-25 11:36:00,2013-12-25 11:42:00,11928,C
611,2016-08-07 20:00:00,2016-08-07 20:11:00,2016-08-07 20:27:00,12572,C
612,2013-10-10 17:36:00,2013-10-10 17:52:00,2013-10-10 18:02:00,11865,C
613,2014-03-07 18:12:00,2014-03-07 18:57:00,2014-03-07 19:17:00,11995,C
614,2011-12-28 01:48:00,2011-12-28 02:08:00,2011-12-28 02:16:00,11389,C
615,2016-02-24 12:12:00,2016-02-24 12:29:00,2016-02-24 12:32:00,12506,C
616,2021-04-22 20:00:00,2021-04-22 20:11:00,2021-04-22 20:20:00,12817,C
617,2013-02-03 05:48:00,2013-02-03 06:10:00,2013-02-03 06:15:00,11667,C
618,2012-07-13 22:24:00,2012-07-13 22:35:00,2012-07-13 22:42:00,11519,C
619,2015-09-29 04:36:00,2015-09-29 04:46:00,2015-09-29 04:55:00,12428,C
620,2017-04-03 04:12:00,2017-04-03 04:26:00,2017-04-03 04:31:00,12644,C
621,2012-09-02 22:12:00,2012-09-02 22:30:00,2012-09-02 22:44:00,11564,C
622,2015-05-21 06:48:00,2015-05-21 07:06:00,2015-05-21 07:17:00,12349,C
623,2014-11-27 09:24:00,2014-11-27 09:41:00,2014-11-27 09:50:00,12222,C
624,2016-07-09 15:48:00,2016-07-09 16:07:00,2016-07-09 16:11:00,12564,C
625,2014-11-29 01:36:00,2014-11-29 02:01:00,2014-11-29 02:32:00,12222,C
626,2013-12-21 19:12:00,2013-12-21 19:29:00,2013-12-21 19:33:00,11928,C
627,2014-08-20 16:12:00,2014-08-20 16:22:00,2014-08-20 16:27:00,12148,C
628,2013-03-19 00:48:00,2013-03-19 01:17:00,2013-03-19 01:36:00,11698,C
629,2014-05-10 18:24:00,2014-05-10 18:46:00,2014-05-10 18:53:00,12056,C
630,2011-07-08 11:36:00,2011-07-08 11:51:00,2011-07-08 12:00:00,11247,C
631,2011-12-14 16:36:00,2011-12-14 16:47:00,2011-12-14 16:49:00,11367,C
632,2015-10-19 17:36:00,2015-10-19 17:48:00,2015-10-19 17:53:00,12436,C
633,2014-08-08 12:48:00,2014-08-08 12:58:00,2014-08-08 13:13:00,12132,C
634,2021-08-28 05:00:00,2021-08-28 05:05:00,2021-08-28 05:09:00,12860,C
635,2012-08-02 04:48:00,2012-08-02 04:56:00,2012-08-02 04:59:00,11532,C
636,2011-05-28 17:12:00,2011-05-28 17:23:00,2011-05-28 17:26:00,11226,C
637,2015-12-02 04:24:00,2015-12-02 04:46:00,2015-12-02 05:04:00,12458,C
638,2014-02-02 04:00:00,2014-02-02 04:14:00,2014-02-02 04:22:00,11967,C
639,2016-09-22 17:24:00,2016-09-22 17:53:00,2016-09-22 18:09:00,12595,C
640,2015-11-22 01:36:00,2015-11-22 02:10:00,2015-11-22 02:27:00,12454,C
641,2013-07-28 05:24:00,2013-07-28 06:18:00,2013-07-28 06:58:00,11800,C
642,2014-11-07 23:36:00,2014-11-07 23:48:00,2014-11-07 23:52:00,12205,C
643,2014-03-23 08:36:00,2014-03-23 09:05:00,2014-03-23 09:20:00,12010,C
644,2015-03-18 18:24:00,2015-03-18 18:36:00,2015-03-18 18:40:00,12297,C
645,2021-01-19 17:36:00,2021-01-19 17:54:00,2021-01-19 17:59:00,12798,C
646,2014-03-21 22:12:00,2014-03-21 22:24:00,2014-03-21 22:26:00,12008,C
647,2020-12-05 11:12:00,2020-12-05 11:29:00,2020-12-05 11:36:00,12786,C
648,2017-04-04 19:12:00,2017-04-04 19:25:00,2017-04-04 19:27:00,12645,C
649,2012-07-10 12:00:00,2012-07-10 12:24:00,2012-07-10 12:31:00,11520,C
650,2012-09-05 23:48:00,2012-09-05 23:56:00,2012-09-06 00:04:00,11560,C
651,2012-07-09 08:00:00,2012-07-09 08:30:00,2012-07-09 08:58:00,11515,C
652,2011-09-22 20:12:00,2011-09-22 20:20:00,2011-09-22 20:33:00,11295,C
653,2012-01-16 02:36:00,2012-01-16 04:44:00,2012-01-16 06:46:00,11402,C
654,2014-08-22 12:36:00,2014-08-22 12:57:00,2014-08-22 13:01:00,12149,C
655,2014-04-22 09:24:00,2014-04-22 09:39:00,2014-04-22 09:43:00,12035,C
656,2014-12-02 17:12:00,2014-12-02 17:35:00,2014-12-02 17:50:00,12223,C
657,2014-02-23 16:12:00,2014-02-23 16:18:00,2014-02-23 16:23:00,11982,C
658,2012-01-09 20:00:00,2012-01-09 20:13:00,2012-01-09 20:28:00,11395,C
659,2011-09-11 08:36:00,2011-09-11 08:51:00,2011-09-11 09:27:00,11283,C
660,2012-11-29 21:36:00,2012-11-29 21:50:00,2012-11-29 21:54:00,11625,C
661,2015-01-29 12:12:00,2015-01-29 12:26:00,2015-01-29 12:30:00,12277,C
662,2014-12-18 19:24:00,2014-12-18 19:43:00,2014-12-18 19:52:00,12241,C
663,2014-10-21 08:00:00,2014-10-21 08:10:00,2014-10-21 08:12:00,12192,C
664,2013-05-15 22:24:00,2013-05-15 22:31:00,2013-05-15 22:41:00,11748,C
665,2011-04-30 12:12:00,2011-04-30 12:28:00,2011-04-30 12:42:00,11195,C
666,2011-05-29 20:00:00,2011-05-29 21:20:00,2011-05-29 21:48:00,11227,C
667,2012-12-14 12:12:00,2012-12-14 12:17:00,2012-12-14 12:23:00,11633,C
668,2013-12-23 05:48:00,2013-12-23 05:55:00,2013-12-23 05:58:00,11928,C
669,2015-08-24 22:00:00,2015-08-24 22:11:00,2015-08-24 22:15:00,12403,C
670,2021-04-25 01:12:00,2021-04-25 01:35:00,2021-04-25 01:51:00,12816,C
671,2011-10-12 14:12:00,2011-10-12 14:20:00,2011-10-12 14:32:00,11319,C
672,2013-05-19 14:12:00,2013-05-19 14:20:00,2013-05-19 14:27:00,11750,C
673,2011-04-03 05:00:00,2011-04-03 05:19:00,2011-04-03 05:28:00,11183,C
674,2013-03-19 16:36:00,2013-03-19 16:51:00,2013-03-19 16:56:00,11692,C
675,2015-11-17 15:48:00,2015-11-17 15:54:00,2015-11-17 15:58:00,12454,C
676,2010-06-12 03:48:00,2010-06-12 04:06:00,2010-06-12 04:17:00,11080,C
677,2014-11-18 18:48:00,2014-11-18 18:55:00,2014-11-18 18:57:00,12214,C
678,2015-06-11 06:36:00,2015-06-11 06:53:00,2015-06-11 06:58:00,12367,C
679,2013-04-25 21:48:00,2013-04-25 22:02:00,2013-04-25 22:06:00,11726,C
680,2014-08-25 14:12:00,2014-08-25 14:25:00,2014-08-25 14:31:00,12146,C
681,2014-06-13 20:48:00,2014-06-13 21:01:00,2014-06-13 21:09:00,12087,C
682,2019-03-22 10:12:00,2019-03-22 10:19:00,2019-03-22 10:25:00,12736,C
683,2013-01-06 12:36:00,2013-01-06 12:54:00,2013-01-06 13:01:00,11652,C
684,2014-06-20 18:12:00,2014-06-20 18:33:00,2014-06-20 18:46:00,12087,C
685,2013-07-07 22:36:00,2013-07-07 22:50:00,2013-07-07 22:58:00,11785,C
686,2012-07-29 11:48:00,2012-07-29 12:03:00,2012-07-29 12:07:00,11532,C
687,2014-06-15 06:00:00,2014-06-15 06:05:00,2014-06-15 06:09:00,12082,C
688,2015-11-03 23:24:00,2015-11-03 23:35:00,2015-11-03 23:39:00,12445,C
689,2013-09-04 05:24:00,2013-09-04 05:40:00,2013-09-04 05:49:00,11837,C
690,2011-02-25 05:12:00,2011-02-25 05:18:00,2011-02-25 05:22:00,11163,C
691,2013-11-15 05:36:00,2013-11-15 05:46:00,2013-11-15 05:48:00,11900,C
692,2013-07-26 21:24:00,2013-07-26 21:49:00,2013-07-26 22:00:00,11800,C
693,2013-07-08 01:12:00,2013-07-08 01:22:00,2013-07-08 01:23:00,11785,C
694,2021-10-27 22:00:00,2021-10-27 22:22:00,2021-10-27 22:27:00,12887,C
695,2013-04-24 16:48:00,2013-04-24 16:58:00,2013-04-24 17:12:00,11726,C
696,2011-02-20 03:48:00,2011-02-20 03:57:00,2011-02-20 03:59:00,11161,C
697,2011-09-23 21:24:00,2011-09-23 21:43:00,2011-09-23 21:48:00,11295,C
698,2014-12-16 04:36:00,2014-12-16 04:48:00,2014-12-16 04:52:00,12242,C
699,2012-05-15 09:36:00,2012-05-15 09:45:00,2012-05-15 10:04:00,11476,C
700,2012-05-11 08:24:00,2012-05-11 08:35:00,2012-05-11 08:51:00,11476,C
701,2014-04-16 06:36:00,2014-04-16 06:45:00,2014-04-16 06:48:00,12035,C
702,2016-07-16 05:36:00,2016-07-16 05:44:00,2016-07-16 05:48:00,12567,C
703,2012-03-29 13:12:00,2012-03-29 13:21:00,2012-03-29 13:23:00,11451,C
704,2013-12-10 20:00:00,2013-12-10 20:07:00,2013-12-10 20:12:00,11916,C
705,2014-04-21 19:24:00,2014-04-21 20:02:00,2014-04-21 20:26:00,12038,C
706,2012-05-05 17:48:00,2012-05-05 18:07:00,2012-05-05 18:16:00,11474,C
707,2011-04-30 08:48:00,2011-04-30 09:04:00,2011-04-30 09:08:00,11199,C
708,2013-05-04 07:24:00,2013-05-04 07:34:00,2013-05-04 07:40:00,11739,C
709,2015-06-22 07:24:00,2015-06-22 07:40:00,2015-06-22 07:49:00,12371,C
710,2013-04-24 09:48:00,2013-04-24 10:07:00,2013-04-24 10:18:00,11726,C
711,2012-10-23 07:36:00,2012-10-23 08:21:00,2012-10-23 08:56:00,11593,C
712,2011-03-07 04:12:00,2011-03-07 04:39:00,2011-03-07 04:47:00,11165,C
713,2015-12-12 03:00:00,2015-12-12 03:16:00,2015-12-12 03:21:00,12465,C
714,2013-07-03 17:36:00,2013-07-03 17:54:00,2013-07-03 18:07:00,11785,C
715,2011-10-30 22:24:00,2011-10-30 22:50:00,2011-10-30 23:07:00,11334,C
716,2014-04-10 08:36:00,2014-04-10 10:53:00,2014-04-10 11:21:00,12035,C
717,2014-11-30 03:12:00,2014-11-30 03:26:00,2014-11-30 03:33:00,12222,C
718,2014-10-29 23:00:00,2014-10-29 23:03:00,2014-10-29 23:08:00,12192,C
719,2014-11-13 19:12:00,2014-11-13 19:21:00,2014-11-13 19:23:00,12209,C
720,2013-03-22 03:48:00,2013-03-22 03:56:00,2013-03-22 03:58:00,11692,C
721,2013-01-05 08:00:00,2013-01-05 08:11:00,2013-01-05 08:14:00,11650,C
722,2015-09-27 13:24:00,2015-09-27 13:34:00,2015-09-27 13:38:00,12423,C
723,2011-03-16 17:48:00,2011-03-16 20:34:00,2011-03-16 23:24:00,11169,C
724,2012-09-10 21:12:00,2012-09-10 21:31:00,2012-09-10 21:35:00,11564,C
725,2012-08-10 04:00:00,2012-08-10 04:16:00,2012-08-10 04:45:00,11542,C
726,2013-07-15 16:48:00,2013-07-15 17:00:00,2013-07-15 17:03:00,11791,C
727,2014-04-05 09:48:00,2014-04-05 09:57:00,2014-04-05 10:14:00,12026,C
728,2012-06-11 17:00:00,2012-06-11 17:04:00,2012-06-11 17:08:00,11507,C
729,2013-04-10 19:00:00,2013-04-10 19:19:00,2013-04-10 19:41:00,11713,C
730,2012-07-04 14:36:00,2012-07-04 14:49:00,2012-07-04 14:52:00,11515,C
731,2014-01-30 00:00:00,2014-01-30 00:07:00,2014-01-30 00:12:00,11967,C
732,2017-04-18 19:12:00,2017-04-18 20:10:00,2017-04-18 20:49:00,12651,C
733,2013-07-01 15:00:00,2013-07-01 15:16:00,2013-07-01 15:19:00,11785,C
734,2015-09-21 00:00:00,2015-09-21 00:21:00,2015-09-21 00:29:00,12420,C
735,2016-07-25 08:48:00,2016-07-25 09:09:00,2016-07-25 09:26:00,12567,C
736,2014-05-04 17:12:00,2014-05-04 17:38:00,2014-05-04 17:50:00,12053,C
737,2015-03-02 03:36:00,2015-03-02 03:43:00,2015-03-02 03:45:00,12290,C
738,2014-09-13 12:36:00,2014-09-13 12:44:00,2014-09-13 12:46:00,12161,C
739,2013-01-03 21:24:00,2013-01-03 21:38:00,2013-01-03 21:45:00,11640,C
740,2014-02-27 17:12:00,2014-02-27 17:18:00,2014-02-27 17:26:00,11984,C
741,2013-07-03 13:00:00,2013-07-03 13:12:00,2013-07-03 13:15:00,11787,C
742,2014-02-19 00:24:00,2014-02-19 00:35:00,2014-02-19 00:38:00,11976,C
743,2015-01-21 11:24:00,2015-01-21 11:42:00,2015-01-21 11:48:00,12268,C
744,2013-04-06 12:12:00,2013-04-06 12:27:00,2013-04-06 12:30:00,11718,C
745,2011-12-24 11:00:00,2011-12-24 11:16:00,2011-12-24 11:22:00,11386,C
746,2015-08-24 15:00:00,2015-08-24 15:13:00,2015-08-24 15:16:00,12403,C
747,2011-07-31 23:36:00,2011-07-31 23:40:00,2011-07-31 23:44:00,11263,C
748,2011-05-03 10:36:00,2011-05-03 10:52:00,2011-05-03 10:56:00,11204,C
749,2021-06-09 08:36:00,2021-06-09 09:07:00,2021-06-09 09:22:00,12831,C
750,2014-12-12 19:12:00,2014-12-12 19:28:00,2014-12-12 19:30:00,12236,C
751,2015-01-29 09:12:00,2015-01-29 09:22:00,2015-01-29 09:29:00,12271,C
752,2014-06-09 17:00:00,2014-06-09 17:08:00,2014-06-09 17:14:00,12087,C
753,2011-08-01 22:00:00,2011-08-01 22:13:00,2011-08-01 22:16:00,11261,C
754,2014-04-25 23:48:00,2014-04-26 00:42:00,2014-04-26 02:03:00,12045,C
755,2012-02-26 11:12:00,2012-02-26 11:25:00,2012-02-26 11:34:00,11421,C
756,2013-11-16 13:36:00,2013-11-16 13:49:00,2013-11-16 13:57:00,11900,C
757,2011-09-21 14:36:00,2011-09-21 14:38:00,2011-09-21 14:41:00,11295,C
758,2014-03-21 11:24:00,2014-03-21 11:37:00,2014-03-21 11:42:00,12014,C
759,2012-03-10 02:24:00,2012-03-10 02:39:00,2012-03-10 02:45:00,11429,C
760,2011-09-15 00:24:00,2011-09-15 00:29:00,2011-09-15 00:32:00,11297,C
761,2012-01-26 03:48:00,2012-01-26 05:42:00,2012-01-26 07:03:00,11402,C
762,2015-05-11 17:36:00,2015-05-11 17:47:00,2015-05-11 17:49:00,12345,C
763,2013-10-13 23:48:00,2013-10-14 00:02:00,2013-10-14 00:09:00,11865,C
764,2011-12-14 16:36:00,2011-12-14 16:47:00,2011-12-14 16:49:00,11367,C
765,2015-02-11 01:36:00,2015-02-11 02:06:00,2015-02-11 02:20:00,12282,C
766,2011-03-12 12:12:00,2011-03-12 12:29:00,2011-03-12 12:37:00,11166,C
767,2015-03-08 09:00:00,2015-03-08 09:25:00,2015-03-08 09:37:00,12297,C
768,2020-12-01 23:00:00,2020-12-01 23:20:00,2020-12-01 23:26:00,12786,C
769,2010-09-20 20:48:00,2010-09-20 21:03:00,2010-09-20 21:05:00,11109,C
770,2020-10-16 14:48:00,2020-10-16 15:11:00,2020-10-16 15:16:00,12774,C
771,2011-11-03 07:00:00,2011-11-03 07:15:00,2011-11-03 07:26:00,11339,C
772,2014-01-26 10:00:00,2014-01-26 10:13:00,2014-01-26 10:19:00,11960,C
773,2020-11-11 18:36:00,2020-11-11 19:12:00,2020-11-11 19:38:00,12782,C
774,2014-06-29 05:12:00,2014-06-29 05:28:00,2014-06-29 05:32:00,12106,C
775,2011-02-28 21:12:00,2011-02-28 21:31:00,2011-02-28 21:46:00,11164,C
776,2021-09-01 13:12:00,2021-09-01 13:31:00,2021-09-01 13:43:00,12860,C
777,2012-07-16 18:24:00,2012-07-16 18:36:00,2012-07-16 18:40:00,11520,C
778,2014-11-22 03:24:00,2014-11-22 03:41:00,2014-11-22 03:47:00,12209,C
779,2013-07-07 03:48:00,2013-07-07 04:02:00,2013-07-07 04:05:00,11785,C
780,2014-12-09 12:24:00,2014-12-09 12:34:00,2014-12-09 12:45:00,12230,C
781,2013-01-06 11:12:00,2013-01-06 11:27:00,2013-01-06 11:32:00,11653,C
782,2012-07-07 10:36:00,2012-07-07 10:44:00,2012-07-07 10:49:00,11515,C
783,2012-03-13 01:36:00,2012-03-13 01:50:00,2012-03-13 01:56:00,11433,C
784,2012-10-22 22:24:00,2012-10-22 22:39:00,2012-10-22 22:44:00,11593,C
785,2015-06-13 17:24:00,2015-06-13 17:31:00,2015-06-13 17:39:00,12360,C
786,2016-04-09 16:00:00,2016-04-09 16:13:00,2016-04-09 16:16:00,12529,C
787,2015-02-09 18:12:00,2015-02-09 19:10:00,2015-02-09 19:20:00,12280,C
788,2011-09-11 08:36:00,2011-09-11 08:51:00,2011-09-11 09:27:00,11283,C
789,2014-11-01 09:12:00,2014-11-01 09:38:00,2014-11-01 10:05:00,12192,C
790,2014-08-25 01:00:00,2014-08-25 01:15:00,2014-08-25 01:18:00,12150,C
791,2015-07-07 03:48:00,2015-07-07 04:09:00,2015-07-07 04:27:00,12381,C
792,2014-02-03 08:12:00,2014-02-03 08:30:00,2014-02-03 09:03:00,11967,C
793,2014-01-28 05:24:00,2014-01-28 05:29:00,2014-01-28 05:31:00,11967,C
794,2011-08-01 22:00:00,2011-08-01 22:13:00,2011-08-01 22:16:00,11261,C
795,2015-10-03 06:24:00,2015-10-03 06:33:00,2015-10-03 06:40:00,12422,C
796,2011-02-14 08:36:00,2011-02-14 08:49:00,2011-02-14 09:04:00,11158,C
797,2012-05-18 23:36:00,2012-05-18 23:59:00,2012-05-19 00:22:00,11476,C
798,2016-05-15 15:12:00,2016-05-15 16:03:00,2016-05-15 17:33:00,12542,C
799,2021-08-28 16:24:00,2021-08-28 16:43:00,2021-08-28 16:55:00,12860,C
800,2015-06-11 19:48:00,2015-06-11 20:41:00,2015-06-11 20:48:00,12367,C
801,2011-05-29 09:36:00,2011-05-29 09:47:00,2011-05-29 09:49:00,11226,C
802,2015-06-19 09:12:00,2015-06-19 09:27:00,2015-06-19 09:38:00,12371,C
803,2011-08-03 19:12:00,2011-08-03 19:30:00,2011-08-03 19:42:00,11261,C
804,2012-03-12 11:48:00,2012-03-12 12:09:00,2012-03-12 12:19:00,11432,C
805,2015-10-02 17:48:00,2015-10-02 18:00:00,2015-10-02 18:03:00,12422,C
806,2012-07-03 16:48:00,2012-07-03 17:02:00,2012-07-03 17:09:00,11515,C
807,2015-02-20 20:00:00,2015-02-20 20:15:00,2015-02-20 20:21:00,12286,C
808,2014-07-01 10:00:00,2014-07-01 10:15:00,2014-07-01 10:29:00,12106,C
809,2015-11-03 00:36:00,2015-11-03 00:53:00,2015-11-03 01:12:00,12443,C
810,2015-01-29 14:36:00,2015-01-29 14:44:00,2015-01-29 14:48:00,12276,C
811,2014-05-13 09:12:00,2014-05-13 09:20:00,2014-05-13 09:23:00,12056,C
812,2011-03-08 23:00:00,2011-03-08 23:14:00,2011-03-08 23:19:00,11166,C
813,2014-06-30 02:36:00,2014-06-30 03:09:00,2014-06-30 03:35:00,12106,C
814,2015-02-03 20:48:00,2015-02-03 21:11:00,2015-02-03 21:39:00,12277,C
815,2013-04-23 23:00:00,2013-04-23 23:13:00,2013-04-23 23:17:00,11726,C
816,2014-03-29 16:12:00,2014-03-29 16:24:00,2014-03-29 16:26:00,12017,C
817,2011-09-20 21:36:00,2011-09-20 21:42:00,2011-09-20 21:46:00,11295,C
818,2011-02-14 08:36:00,2011-02-14 08:49:00,2011-02-14 09:04:00,11158,C
819,2013-02-02 19:48:00,2013-02-02 19:58:00,2013-02-02 20:07:00,11667,C
820,2015-03-28 13:48:00,2015-03-28 14:02:00,2015-03-28 14:11:00,12303,C
821,2011-02-13 13:36:00,2011-02-13 13:56:00,2011-02-13 14:11:00,11158,C
822,2012-07-23 23:00:00,2012-07-23 23:25:00,2012-07-23 23:33:00,11530,C
823,2012-02-12 14:36:00,2012-02-12 14:43:00,2012-02-12 14:46:00,11419,C
824,2015-08-22 06:24:00,2015-08-22 06:33:00,2015-08-22 06:37:00,12403,C
825,2014-04-20 05:12:00,2014-04-20 05:17:00,2014-04-20 05:23:00,12034,C
826,2015-05-14 06:48:00,2015-05-14 07:31:00,2015-05-14 07:36:00,12339,C
827,2014-04-02 18:12:00,2014-04-02 18:18:00,2014-04-02 18:20:00,12030,C
828,2012-12-18 16:36:00,2012-12-18 16:42:00,2012-12-18 16:45:00,11633,C
829,2011-03-05 12:36:00,2011-03-05 12:48:00,2011-03-05 12:53:00,11163,C
830,2014-04-10 17:48:00,2014-04-10 18:17:00,2014-04-10 18:56:00,12035,C
831,2012-05-03 10:36:00,2012-05-03 11:06:00,2012-05-03 11:23:00,11469,C
832,2014-06-11 15:12:00,2014-06-11 15:19:00,2014-06-11 15:23:00,12087,C
833,2011-04-14 21:00:00,2011-04-14 21:18:00,2011-04-14 21:27:00,11190,C
834,2014-12-28 13:24:00,2014-12-28 13:40:00,2014-12-28 13:49:00,12248,C
835,2013-05-07 05:24:00,2013-05-07 05:39:00,2013-05-07 05:43:00,11736,C
836,2021-04-22 05:48:00,2021-04-22 05:57:00,2021-04-22 06:02:00,12817,C
837,2012-11-14 02:12:00,2012-11-14 02:25:00,2012-11-14 02:43:00,11614,C
838,2014-11-12 20:36:00,2014-11-12 20:43:00,2014-11-12 20:50:00,12208,C
839,2013-12-12 06:36:00,2013-12-12 06:59:00,2013-12-12 07:37:00,11917,C
840,2010-11-06 04:36:00,2010-11-06 04:47:00,2010-11-06 04:57:00,11121,C
841,2016-02-24 12:12:00,2016-02-24 12:29:00,2016-02-24 12:32:00,12506,C
842,2012-07-30 01:48:00,2012-07-30 01:53:00,2012-07-30 01:56:00,11532,C
843,2012-10-15 18:36:00,2012-10-15 18:59:00,2012-10-15 19:06:00,11589,C
844,2011-04-13 07:48:00,2011-04-13 07:59:00,2011-04-13 08:03:00,11191,C
845,2011-03-14 00:12:00,2011-03-14 00:20:00,2011-03-14 00:31:00,11166,C
846,2016-04-15 14:00:00,2016-04-15 14:30:00,2016-04-15 14:43:00,12529,C
847,2015-04-22 03:12:00,2015-04-22 03:25:00,2015-04-22 03:34:00,12322,C
848,2011-03-30 19:36:00,2011-03-30 20:05:00,2011-03-30 20:13:00,11183,C
849,2013-07-05 08:36:00,2013-07-05 08:48:00,2013-07-05 08:55:00,11787,C
850,2014-03-24 11:24:00,2014-03-24 12:24:00,2014-03-24 13:00:00,12014,C
851,2012-05-10 05:00:00,2012-05-10 05:10:00,2012-05-10 05:16:00,11476,C
852,2012-05-10 12:24:00,2012-05-10 12:37:00,2012-05-10 12:42:00,11476,C
853,2014-07-11 00:36:00,2014-07-11 00:44:00,2014-07-11 00:48:00,12109,C
854,2014-08-23 18:00:00,2014-08-23 18:17:00,2014-08-23 18:22:00,12149,C
855,2015-04-10 07:48:00,2015-04-10 08:03:00,2015-04-10 08:06:00,12320,C
856,2019-05-06 19:36:00,2019-05-06 19:50:00,2019-05-06 19:52:00,12740,C
857,2013-04-16 21:12:00,2013-04-16 21:32:00,2013-04-16 21:54:00,11719,C
858,2012-07-06 00:12:00,2012-07-06 00:21:00,2012-07-06 00:24:00,11515,C
859,2015-03-30 12:36:00,2015-03-30 12:55:00,2015-03-30 13:02:00,12303,C
860,2012-08-01 12:36:00,2012-08-01 12:52:00,2012-08-01 12:58:00,11535,C
861,2017-07-11 20:12:00,2017-07-11 20:31:00,2017-07-11 20:35:00,12665,C
862,2013-03-22 08:12:00,2013-03-22 08:28:00,2013-03-22 08:31:00,11692,C
863,2017-09-03 04:12:00,2017-09-03 04:41:00,2017-09-03 04:54:00,12674,C
864,2012-05-05 16:36:00,2012-05-05 16:48:00,2012-05-05 16:51:00,11476,C
865,2013-01-14 04:48:00,2013-01-14 04:54:00,2013-01-14 04:56:00,11657,C
866,2015-03-14 06:00:00,2015-03-14 06:08:00,2015-03-14 06:13:00,12297,C
867,2014-01-07 08:00:00,2014-01-07 08:09:00,2014-01-07 08:18:00,11944,C
868,2010-11-15 07:24:00,2010-11-15 07:49:00,2010-11-15 08:01:00,11124,C
869,2011-04-18 02:24:00,2011-04-18 02:43:00,2011-04-18 02:47:00,11193,C
870,2013-04-30 03:12:00,2013-04-30 03:17:00,2013-04-30 03:19:00,11731,C
871,2014-03-23 01:36:00,2014-03-23 01:45:00,2014-03-23 01:53:00,12017,C
872,2012-07-14 15:36:00,2012-07-14 15:44:00,2012-07-14 15:49:00,11520,C
873,2014-02-15 22:36:00,2014-02-15 22:44:00,2014-02-15 22:48:00,11973,C
874,2011-09-19 07:12:00,2011-09-19 07:37:00,2011-09-19 09:14:00,11296,C
875,2011-09-14 08:24:00,2011-09-14 08:36:00,2011-09-14 08:42:00,11297,C
876,2013-01-12 16:48:00,2013-01-12 17:10:00,2013-01-12 17:27:00,11654,C
877,2012-05-31 23:24:00,2012-05-31 23:36:00,2012-05-31 23:48:00,11493,C
878,2014-04-16 12:36:00,2014-04-16 12:51:00,2014-04-16 12:55:00,12035,C
879,2011-09-28 08:12:00,2011-09-28 08:24:00,2011-09-28 08:27:00,11302,C
880,2014-11-22 00:00:00,2014-11-22 00:21:00,2014-11-22 00:50:00,12217,C
881,2015-04-21 03:48:00,2015-04-21 03:54:00,2015-04-21 04:07:00,12322,C
882,2012-11-28 23:00:00,2012-11-28 23:12:00,2012-11-28 23:20:00,11620,C
883,2014-05-03 10:00:00,2014-05-03 10:23:00,2014-05-03 10:29:00,12051,C
884,2015-07-02 15:12:00,2015-07-02 15:30:00,2015-07-02 15:39:00,12376,C
885,2013-12-09 15:48:00,2013-12-09 15:52:00,2013-12-09 15:55:00,11920,C
886,2015-04-04 19:12:00,2015-04-04 20:14:00,2015-04-04 21:11:00,12320,C
887,2014-05-25 21:24:00,2014-05-25 21:38:00,2014-05-25 21:54:00,12065,C
888,2013-10-12 06:24:00,2013-10-12 06:28:00,2013-10-12 06:37:00,11861,C
889,2012-11-29 01:12:00,2012-11-29 01:16:00,2012-11-29 01:19:00,11623,C
890,2012-03-29 13:12:00,2012-03-29 13:21:00,2012-03-29 13:23:00,11451,C
891,2014-12-20 21:36:00,2014-12-20 21:43:00,2014-12-20 21:46:00,12242,C
892,2012-09-08 06:36:00,2012-09-08 07:30:00,2012-09-08 08:11:00,11564,C
893,2014-07-29 00:00:00,2014-07-29 00:09:00,2014-07-29 00:12:00,12126,C
894,2012-01-05 07:00:00,2012-01-05 07:22:00,2012-01-05 07:43:00,11390,C
895,2012-09-04 23:00:00,2012-09-05 00:04:00,2012-09-05 00:22:00,11553,C
896,2013-01-05 21:24:00,2013-01-05 21:39:00,2013-01-05 21:49:00,11653,C
897,2015-07-06 11:36:00,2015-07-06 11:42:00,2015-07-06 11:46:00,12381,C
898,2014-01-17 15:12:00,2014-01-17 15:25:00,2014-01-17 15:31:00,11959,C
899,2011-05-27 19:24:00,2011-05-27 19:43:00,2011-05-27 19:58:00,11226,C
900,2014-11-10 10:12:00,2014-11-10 10:21:00,2014-11-10 10:47:00,12208,C
901,2013-01-11 14:12:00,2013-01-11 14:24:00,2013-01-11 14:27:00,11654,C
902,2015-01-29 09:48:00,2015-01-29 09:57:00,2015-01-29 10:02:00,12277,C
903,2012-08-06 19:48:00,2012-08-06 19:55:00,2012-08-06 20:00:00,11542,C
904,2011-09-19 07:12:00,2011-09-19 07:37:00,2011-09-19 09:14:00,11296,C
905,2012-05-08 08:12:00,2012-05-08 08:36:00,2012-05-08 08:40:00,11476,C
906,2011-04-21 08:24:00,2011-04-21 08:38:00,2011-04-21 08:50:00,11195,C
