,time_start,time_peak,time_end,nar,xray_class,is_coincident
111,2013-01-11 02:43:00,2013-01-11 02:49:00,2013-01-11 02:54:00,11654,C,True
112,2013-01-11 03:51:00,2013-01-11 04:02:00,2013-01-11 04:16:00,11654,C,True
113,2013-01-11 05:31:00,2013-01-11 05:36:00,2013-01-11 05:40:00,11654,C,True
114,2013-01-11 06:07:00,2013-01-11 06:14:00,2013-01-11 06:18:00,11654,C,True
115,2013-01-11 06:37:00,2013-01-11 06:41:00,2013-01-11 06:48:00,11654,C,True
116,2013-01-11 08:13:00,2013-01-11 08:16:00,2013-01-11 08:18:00,11654,C,True
117,2013-01-11 08:43:00,2013-01-11 09:11:00,2013-01-11 09:17:00,11654,M,True
118,2013-01-11 14:21:00,2013-01-11 14:24:00,2013-01-11 14:27:00,11654,C,True
119,2013-01-11 18:42:00,2013-01-11 18:46:00,2013-01-11 18:50:00,11654,C,True
120,2013-01-11 19:37:00,2013-01-11 19:46:00,2013-01-11 20:15:00,11654,C,True
121,2013-01-11 21:03:00,2013-01-11 21:08:00,2013-01-11 21:14:00,11654,C,True
122,2013-01-12 02:10:00,2013-01-12 02:24:00,2013-01-12 02:40:00,11654,C,True
123,2013-01-12 03:23:00,2013-01-12 03:35:00,2013-01-12 03:46:00,11654,C,True
124,2013-01-12 04:20:00,2013-01-12 04:25:00,2013-01-12 04:31:00,11654,C,True
125,2013-01-12 15:43:00,2013-01-12 15:54:00,2013-01-12 16:13:00,11654,C,True
126,2013-01-18 13:09:00,2013-01-18 13:14:00,2013-01-18 13:17:00,11654,C,True
127,2013-01-18 16:50:00,2013-01-18 17:07:00,2013-01-18 17:12:00,11654,C,True
128,2013-01-18 17:41:00,2013-01-18 17:47:00,2013-01-18 17:52:00,11654,C,True
129,2013-01-19 06:18:00,2013-01-19 06:24:00,2013-01-19 06:28:00,11654,C,True
130,2013-01-19 08:43:00,2013-01-19 09:00:00,2013-01-19 09:08:00,11654,B,True
131,2013-01-19 17:07:00,2013-01-19 17:11:00,2013-01-19 17:14:00,11654,B,True
132,2013-01-19 20:34:00,2013-01-19 20:37:00,2013-01-19 20:39:00,11654,B,True
133,2013-01-20 14:23:00,2013-01-20 14:32:00,2013-01-20 14:43:00,11654,C,True
134,2013-11-04 23:43:00,2013-11-04 23:46:00,2013-11-04 23:50:00,11890,C,True
135,2013-11-05 08:12:00,2013-11-05 08:18:00,2013-11-05 08:21:00,11890,M,True
136,2013-11-05 11:51:00,2013-11-05 11:58:00,2013-11-05 12:01:00,11890,C,True
137,2013-11-05 17:05:00,2013-11-05 17:15:00,2013-11-05 17:17:00,11890,C,True
138,2013-11-05 18:08:00,2013-11-05 18:13:00,2013-11-05 18:17:00,11890,M,True
139,2013-11-05 21:01:00,2013-11-05 21:13:00,2013-11-05 21:19:00,11890,C,True
140,2013-11-05 22:07:00,2013-11-05 22:12:00,2013-11-05 22:15:00,11890,X,True
141,2013-11-06 00:20:00,2013-11-06 00:31:00,2013-11-06 00:32:00,11890,C,True
142,2013-11-06 01:49:00,2013-11-06 01:53:00,2013-11-06 01:55:00,11890,C,True
143,2013-11-06 08:45:00,2013-11-06 08:51:00,2013-11-06 08:55:00,11890,C,True
144,2013-11-06 09:39:00,2013-11-06 09:43:00,2013-11-06 09:56:00,11890,C,True
145,2013-11-06 09:57:00,2013-11-06 10:00:00,2013-11-06 10:02:00,11890,C,True
146,2013-11-06 11:46:00,2013-11-06 11:51:00,2013-11-06 11:56:00,11890,C,True
147,2013-11-06 13:39:00,2013-11-06 13:46:00,2013-11-06 13:53:00,11890,M,True
148,2013-11-06 21:19:00,2013-11-06 21:27:00,2013-11-06 21:43:00,11890,C,True
149,2013-11-07 03:34:00,2013-11-07 03:40:00,2013-11-07 03:43:00,11890,M,True
