,time_start,time_peak,time_end,nar,xray_class
284,2013-06-05 08:14:00,2013-06-05 08:57:00,2013-06-05 09:26:00,11762,M1.3
285,2013-06-07 22:11:00,2013-06-07 22:49:00,2013-06-07 23:04:00,11762,M5.9
286,2013-06-21 02:30:00,2013-06-21 03:14:00,2013-06-21 03:43:00,11777,M2.9
287,2013-06-23 20:48:00,2013-06-23 20:56:00,2013-06-23 20:59:00,11778,M2.9
288,2013-07-03 07:00:00,2013-07-03 07:08:00,2013-07-03 07:18:00,11787,M1.5
289,2013-08-12 10:21:00,2013-08-12 10:41:00,2013-08-12 10:47:00,11817,M1.5
290,2013-08-17 18:16:00,2013-08-17 18:24:00,2013-08-17 18:35:00,11818,M3.3
291,2013-08-17 18:49:00,2013-08-17 19:33:00,2013-08-17 19:54:00,11818,M1.4
292,2013-10-09 01:23:00,2013-10-09 01:48:00,2013-10-09 01:56:00,11865,M2.8
293,2013-10-13 00:12:00,2013-10-13 00:43:00,2013-10-13 01:05:00,11865,M1.7
294,2013-10-15 08:26:00,2013-10-15 08:38:00,2013-10-15 08:48:00,11865,M1.8
295,2013-10-15 23:31:00,2013-10-15 23:36:00,2013-10-15 23:41:00,11865,M1.3
296,2013-10-17 15:09:00,2013-10-17 15:41:00,2013-10-17 15:58:00,11861,M1.2
297,2013-10-22 00:14:00,2013-10-22 00:22:00,2013-10-22 00:28:00,11875,M1.0
298,2013-10-22 14:49:00,2013-10-22 15:20:00,2013-10-22 15:28:00,11875,M1.0
299,2013-10-22 21:15:00,2013-10-22 21:20:00,2013-10-22 21:22:00,11875,M4.2
300,2013-10-23 20:41:00,2013-10-23 20:53:00,2013-10-23 20:59:00,11875,M2.7
301,2013-10-23 23:33:00,2013-10-23 23:43:00,2013-10-23 23:47:00,11875,M1.4
302,2013-10-23 23:58:00,2013-10-24 00:08:00,2013-10-24 00:16:00,11875,M3.1
303,2013-10-24 00:21:00,2013-10-24 00:30:00,2013-10-24 00:35:00,11877,M9.3
304,2013-10-24 09:59:00,2013-10-24 10:09:00,2013-10-24 10:17:00,11875,M2.5
305,2013-10-24 10:30:00,2013-10-24 10:33:00,2013-10-24 10:37:00,11875,M3.5
306,2013-10-25 02:48:00,2013-10-25 03:02:00,2013-10-25 03:12:00,11882,M2.9
307,2013-10-25 07:53:00,2013-10-25 08:01:00,2013-10-25 08:09:00,11882,X1.7
308,2013-10-25 09:43:00,2013-10-25 10:12:00,2013-10-25 10:25:00,11882,M1.0
309,2013-10-25 14:51:00,2013-10-25 15:03:00,2013-10-25 15:12:00,11882,X2.1
310,2013-10-25 17:02:00,2013-10-25 17:09:00,2013-10-25 17:16:00,11882,M1.3
311,2013-10-25 19:05:00,2013-10-25 19:21:00,2013-10-25 19:24:00,11882,M2.3
312,2013-10-25 20:54:00,2013-10-25 20:58:00,2013-10-25 21:13:00,11882,M1.9
313,2013-10-26 05:59:00,2013-10-26 06:06:00,2013-10-26 06:20:00,11882,M2.3
314,2013-10-26 09:17:00,2013-10-26 09:37:00,2013-10-26 09:48:00,11882,M1.5
315,2013-10-26 10:48:00,2013-10-26 11:17:00,2013-10-26 11:34:00,11882,M1.8
316,2013-10-26 19:24:00,2013-10-26 19:27:00,2013-10-26 19:30:00,11884,M3.1
317,2013-10-26 19:49:00,2013-10-26 19:53:00,2013-10-26 19:58:00,11882,M1.0
318,2013-10-27 12:36:00,2013-10-27 12:48:00,2013-10-27 12:52:00,11875,M3.5
319,2013-10-28 01:41:00,2013-10-28 02:03:00,2013-10-28 02:12:00,11875,X1.0
320,2013-10-28 04:32:00,2013-10-28 04:41:00,2013-10-28 04:46:00,11875,M5.1
321,2013-10-28 11:32:00,2013-10-28 11:53:00,2013-10-28 12:39:00,11877,M1.4
322,2013-10-28 14:00:00,2013-10-28 14:05:00,2013-10-28 14:12:00,11875,M2.8
323,2013-10-28 14:46:00,2013-10-28 15:01:00,2013-10-28 15:04:00,11882,M2.7
324,2013-10-28 15:07:00,2013-10-28 15:15:00,2013-10-28 15:21:00,11882,M4.4
325,2013-10-28 20:48:00,2013-10-28 20:57:00,2013-10-28 21:02:00,11875,M1.5
326,2013-10-29 21:42:00,2013-10-29 21:54:00,2013-10-29 22:01:00,11875,X2.3
327,2013-10-31 13:36:00,2013-10-31 13:51:00,2013-10-31 14:02:00,11877,M1.9
328,2013-11-01 19:46:00,2013-11-01 19:53:00,2013-11-01 19:58:00,11884,M6.3
329,2013-11-02 22:13:00,2013-11-02 22:21:00,2013-11-02 22:25:00,11884,M1.6
330,2013-11-03 05:16:00,2013-11-03 05:22:00,2013-11-03 05:26:00,11884,M5.0
331,2013-11-05 08:12:00,2013-11-05 08:18:00,2013-11-05 08:21:00,11890,M2.5
332,2013-11-05 18:08:00,2013-11-05 18:13:00,2013-11-05 18:17:00,11890,M1.0
333,2013-11-05 22:07:00,2013-11-05 22:12:00,2013-11-05 22:15:00,11890,X3.3
334,2013-11-06 13:39:00,2013-11-06 13:46:00,2013-11-06 13:53:00,11890,M3.8
335,2013-11-07 03:34:00,2013-11-07 03:40:00,2013-11-07 03:43:00,11890,M2.3
336,2013-11-07 14:15:00,2013-11-07 14:25:00,2013-11-07 14:31:00,11890,M2.4
337,2013-11-08 04:20:00,2013-11-08 04:26:00,2013-11-08 04:29:00,11890,X1.1
338,2013-11-08 09:22:00,2013-11-08 09:28:00,2013-11-08 09:31:00,11891,M2.3
339,2013-11-10 05:08:00,2013-11-10 05:14:00,2013-11-10 05:18:00,11890,X1.1
340,2013-11-11 11:01:00,2013-11-11 11:18:00,2013-11-11 11:30:00,11897,M2.4
341,2013-11-13 14:57:00,2013-11-13 15:20:00,2013-11-13 15:41:00,11897,M1.4
342,2013-11-15 02:20:00,2013-11-15 02:29:00,2013-11-15 02:33:00,11899,M1.0
343,2013-11-16 04:47:00,2013-11-16 04:53:00,2013-11-16 04:57:00,11900,M1.2
344,2013-11-16 07:45:00,2013-11-16 07:49:00,2013-11-16 07:53:00,11900,M1.6
345,2013-11-17 05:06:00,2013-11-17 05:10:00,2013-11-17 05:13:00,11900,M1.0
346,2013-11-19 10:14:00,2013-11-19 10:26:00,2013-11-19 10:34:00,11893,X1.0
347,2013-11-21 10:52:00,2013-11-21 11:11:00,2013-11-21 11:42:00,11893,M1.2
348,2013-11-23 02:20:00,2013-11-23 02:32:00,2013-11-23 02:49:00,11904,M1.1
349,2013-11-23 12:49:00,2013-11-23 12:57:00,2013-11-23 13:05:00,11904,M1.0
350,2013-12-07 07:17:00,2013-12-07 07:29:00,2013-12-07 07:49:00,11909,M1.2
351,2013-12-19 23:06:00,2013-12-19 23:19:00,2013-12-19 23:26:00,11934,M3.5
352,2013-12-20 11:35:00,2013-12-20 11:57:00,2013-12-20 12:07:00,11934,M1.6
353,2013-12-22 08:05:00,2013-12-22 08:11:00,2013-12-22 08:18:00,11928,M1.9
354,2013-12-22 08:33:00,2013-12-22 08:37:00,2013-12-22 08:41:00,11928,M1.1
355,2013-12-22 14:24:00,2013-12-22 14:38:00,2013-12-22 14:48:00,11934,M1.6
356,2013-12-22 15:06:00,2013-12-22 15:12:00,2013-12-22 15:19:00,11928,M3.3
357,2013-12-22 21:23:00,2013-12-22 22:08:00,2013-12-22 22:13:00,11928,M1.6
358,2013-12-22 23:44:00,2013-12-23 00:03:00,2013-12-23 00:05:00,11928,M1.3
359,2013-12-23 08:59:00,2013-12-23 09:06:00,2013-12-23 09:09:00,11928,M1.6
360,2013-12-29 07:49:00,2013-12-29 07:56:00,2013-12-29 08:00:00,11936,M3.1
361,2013-12-31 21:45:00,2013-12-31 21:58:00,2013-12-31 22:20:00,11936,M6.4
362,2014-01-01 18:40:00,2014-01-01 18:52:00,2014-01-01 19:03:00,11936,M9.9
363,2014-01-02 02:24:00,2014-01-02 02:33:00,2014-01-02 02:56:00,11944,M1.7
364,2014-01-02 22:12:00,2014-01-02 22:18:00,2014-01-02 22:22:00,11944,M1.2
365,2014-01-03 12:41:00,2014-01-03 12:50:00,2014-01-03 12:54:00,11944,M1.0
366,2014-01-03 21:09:00,2014-01-03 21:14:00,2014-01-03 21:19:00,11944,M1.1
367,2014-01-04 10:16:00,2014-01-04 10:25:00,2014-01-04 10:41:00,11944,M1.3
368,2014-01-04 22:12:00,2014-01-04 22:52:00,2014-01-04 23:22:00,11936,M1.9
369,2014-01-07 03:49:00,2014-01-07 03:53:00,2014-01-07 03:56:00,11946,M1.0
370,2014-01-07 10:07:00,2014-01-07 10:13:00,2014-01-07 10:37:00,11944,M7.2
371,2014-01-07 18:04:00,2014-01-07 18:32:00,2014-01-07 18:58:00,11944,X1.2
372,2014-01-08 03:39:00,2014-01-08 03:47:00,2014-01-08 03:54:00,11947,M3.6
373,2014-01-13 21:48:00,2014-01-13 21:51:00,2014-01-13 21:53:00,11944,M1.3
374,2014-01-27 01:05:00,2014-01-27 01:22:00,2014-01-27 01:39:00,11967,M1.0
375,2014-01-27 02:02:00,2014-01-27 02:11:00,2014-01-27 02:18:00,11967,M1.1
376,2014-01-27 22:05:00,2014-01-27 22:10:00,2014-01-27 22:15:00,11967,M4.9
377,2014-01-28 04:02:00,2014-01-28 04:09:00,2014-01-28 04:13:00,11967,M1.5
378,2014-01-28 07:25:00,2014-01-28 07:31:00,2014-01-28 07:34:00,11967,M3.6
379,2014-01-28 11:34:00,2014-01-28 11:38:00,2014-01-28 11:41:00,11967,M1.4
380,2014-01-28 12:33:00,2014-01-28 12:46:00,2014-01-28 12:50:00,11967,M1.3
381,2014-01-28 19:00:00,2014-01-28 19:40:00,2014-01-28 19:46:00,11967,M4.9
382,2014-01-28 22:04:00,2014-01-28 22:16:00,2014-01-28 22:20:00,11967,M2.6
383,2014-01-30 06:33:00,2014-01-30 06:39:00,2014-01-30 06:44:00,11967,M2.1
384,2014-01-30 07:54:00,2014-01-30 08:11:00,2014-01-30 08:41:00,11967,M1.1
385,2014-01-30 15:48:00,2014-01-30 16:11:00,2014-01-30 16:28:00,11967,M6.6
386,2014-01-31 15:32:00,2014-01-31 15:42:00,2014-01-31 15:53:00,11968,M1.1
387,2014-02-01 01:19:00,2014-02-01 01:25:00,2014-02-01 01:38:00,11967,M1.0
388,2014-02-01 07:14:00,2014-02-01 07:23:00,2014-02-01 07:36:00,11967,M3.0
389,2014-02-02 06:24:00,2014-02-02 06:34:00,2014-02-02 06:37:00,11968,M2.6
390,2014-02-02 07:17:00,2014-02-02 08:20:00,2014-02-02 08:29:00,11967,M2.2
391,2014-02-02 09:24:00,2014-02-02 09:31:00,2014-02-02 09:36:00,11967,M4.4
392,2014-02-02 14:01:00,2014-02-02 14:06:00,2014-02-02 14:09:00,11967,M1.3
393,2014-02-02 16:24:00,2014-02-02 16:29:00,2014-02-02 16:36:00,11968,M1.0
394,2014-02-02 18:05:00,2014-02-02 18:11:00,2014-02-02 18:18:00,11967,M3.1
395,2014-02-02 21:24:00,2014-02-02 22:04:00,2014-02-02 22:14:00,11967,M1.3
396,2014-02-04 01:16:00,2014-02-04 01:23:00,2014-02-04 01:31:00,11968,M3.8
397,2014-02-04 03:57:00,2014-02-04 04:00:00,2014-02-04 04:06:00,11967,M5.2
398,2014-02-04 09:38:00,2014-02-04 09:49:00,2014-02-04 09:58:00,11967,M1.4
399,2014-02-04 15:25:00,2014-02-04 16:02:00,2014-02-04 16:49:00,11967,M1.5
400,2014-02-05 16:11:00,2014-02-05 16:20:00,2014-02-05 16:42:00,11967,M1.3
401,2014-02-06 22:56:00,2014-02-06 23:05:00,2014-02-06 23:10:00,11967,M1.5
402,2014-02-07 04:47:00,2014-02-07 04:56:00,2014-02-07 05:04:00,11967,M2.0
403,2014-02-07 10:25:00,2014-02-07 10:29:00,2014-02-07 10:31:00,11968,M1.9
404,2014-02-11 03:22:00,2014-02-11 03:31:00,2014-02-11 03:39:00,11974,M1.7
405,2014-02-11 16:34:00,2014-02-11 16:51:00,2014-02-11 17:10:00,11974,M1.8
406,2014-02-12 03:52:00,2014-02-12 04:25:00,2014-02-12 04:38:00,11974,M3.7
407,2014-02-12 06:54:00,2014-02-12 06:58:00,2014-02-12 07:04:00,11974,M2.3
408,2014-02-12 15:41:00,2014-02-12 15:51:00,2014-02-12 16:15:00,11974,M2.1
409,2014-02-13 01:32:00,2014-02-13 01:40:00,2014-02-13 01:50:00,11974,M1.8
410,2014-02-13 02:41:00,2014-02-13 02:51:00,2014-02-13 03:04:00,11974,M1.0
411,2014-02-13 05:49:00,2014-02-13 06:07:00,2014-02-13 06:13:00,11974,M1.7
412,2014-02-13 08:05:00,2014-02-13 08:12:00,2014-02-13 08:19:00,11974,M1.0
413,2014-02-13 15:45:00,2014-02-13 15:57:00,2014-02-13 16:06:00,11974,M1.4
414,2014-02-14 02:40:00,2014-02-14 02:57:00,2014-02-14 03:10:00,11974,M2.3
415,2014-02-14 12:29:00,2014-02-14 12:40:00,2014-02-14 12:45:00,11974,M1.6
416,2014-02-14 13:21:00,2014-02-14 13:28:00,2014-02-14 13:39:00,11974,M1.1
417,2014-02-14 16:33:00,2014-02-14 16:39:00,2014-02-14 16:42:00,11974,M1.0
418,2014-02-16 09:20:00,2014-02-16 09:26:00,2014-02-16 09:29:00,11977,M1.1
419,2014-02-20 07:26:00,2014-02-20 07:56:00,2014-02-20 08:25:00,11976,M3.0
420,2014-02-24 11:03:00,2014-02-24 11:17:00,2014-02-24 11:42:00,11990,M1.2
421,2014-02-24 12:00:00,2014-02-24 12:05:00,2014-02-24 12:10:00,11990,M1.3
422,2014-02-25 00:39:00,2014-02-25 00:49:00,2014-02-25 01:03:00,11990,X4.9
423,2014-02-26 14:52:00,2014-02-26 15:01:00,2014-02-26 15:10:00,11982,M1.1
424,2014-02-28 00:44:00,2014-02-28 00:48:00,2014-02-28 00:50:00,11991,M1.1
425,2014-03-01 13:18:00,2014-03-01 13:33:00,2014-03-01 13:40:00,11982,M1.1
426,2014-03-02 23:11:00,2014-03-02 23:19:00,2014-03-02 23:26:00,11986,M1.1
427,2014-03-03 15:54:00,2014-03-03 15:58:00,2014-03-03 16:01:00,11989,M1.2
428,2014-03-05 02:06:00,2014-03-05 02:10:00,2014-03-05 02:12:00,11991,M1.0
429,2014-03-08 23:26:00,2014-03-08 23:41:00,2014-03-08 23:50:00,12002,M1.4
430,2014-03-09 13:52:00,2014-03-09 13:58:00,2014-03-09 14:05:00,12002,M1.0
431,2014-03-09 20:13:00,2014-03-09 20:28:00,2014-03-09 20:35:00,12002,M1.0
432,2014-03-10 00:19:00,2014-03-10 00:26:00,2014-03-10 00:33:00,12002,M1.1
433,2014-03-10 04:02:00,2014-03-10 04:08:00,2014-03-10 04:13:00,12002,M1.0
434,2014-03-10 15:21:00,2014-03-10 15:28:00,2014-03-10 15:32:00,12002,M1.7
435,2014-03-10 22:45:00,2014-03-10 23:00:00,2014-03-10 23:12:00,11996,M1.4
436,2014-03-11 03:44:00,2014-03-11 03:50:00,2014-03-11 03:56:00,11996,M3.5
437,2014-03-11 11:58:00,2014-03-11 12:07:00,2014-03-11 12:14:00,11991,M1.7
438,2014-03-12 10:55:00,2014-03-12 11:05:00,2014-03-12 11:11:00,11996,M2.5
439,2014-03-12 22:28:00,2014-03-12 22:34:00,2014-03-12 22:39:00,11996,M9.3
440,2014-03-13 19:03:00,2014-03-13 19:19:00,2014-03-13 19:30:00,11996,M1.2
441,2014-03-20 03:42:00,2014-03-20 03:56:00,2014-03-20 04:08:00,12010,M1.7
442,2014-03-22 06:58:00,2014-03-22 07:02:00,2014-03-22 07:05:00,12011,M1.1
443,2014-03-28 19:04:00,2014-03-28 19:18:00,2014-03-28 19:27:00,12017,M2.0
444,2014-03-28 23:44:00,2014-03-28 23:51:00,2014-03-28 23:58:00,12017,M2.6
445,2014-03-29 17:35:00,2014-03-29 17:48:00,2014-03-29 17:54:00,12017,X1.0
446,2014-03-30 11:48:00,2014-03-30 11:55:00,2014-03-30 12:02:00,12017,M2.1
447,2014-03-31 07:20:00,2014-03-31 08:07:00,2014-03-31 08:18:00,12014,M1.4
448,2014-04-02 13:18:00,2014-04-02 14:05:00,2014-04-02 14:28:00,12027,M6.5
449,2014-04-16 19:54:00,2014-04-16 19:59:00,2014-04-16 20:04:00,12035,M1.0
450,2014-04-18 12:31:00,2014-04-18 13:03:00,2014-04-18 13:20:00,12036,M7.3
451,2014-04-25 00:17:00,2014-04-25 00:27:00,2014-04-25 00:38:00,12035,X1.3
452,2014-05-06 08:41:00,2014-05-06 09:03:00,2014-05-06 09:21:00,12051,M1.8
453,2014-05-06 22:01:00,2014-05-06 22:09:00,2014-05-06 22:20:00,12051,M1.0
454,2014-05-07 16:07:00,2014-05-07 16:29:00,2014-05-07 17:03:00,12055,M1.2
455,2014-05-08 09:59:00,2014-05-08 10:07:00,2014-05-08 10:18:00,12056,M5.2
456,2014-05-24 18:26:00,2014-05-24 18:35:00,2014-05-24 18:44:00,12065,M1.3
457,2014-06-10 11:36:00,2014-06-10 11:42:00,2014-06-10 11:44:00,12087,X2.2
458,2014-06-10 12:36:00,2014-06-10 12:52:00,2014-06-10 13:03:00,12087,X1.5
459,2014-06-11 05:30:00,2014-06-11 05:34:00,2014-06-11 05:36:00,12080,M1.8
460,2014-06-11 08:00:00,2014-06-11 08:09:00,2014-06-11 08:15:00,12087,M3.0
461,2014-06-11 08:59:00,2014-06-11 09:06:00,2014-06-11 09:10:00,12087,X1.0
462,2014-06-11 20:53:00,2014-06-11 21:03:00,2014-06-11 21:10:00,12087,M3.9
463,2014-06-12 04:14:00,2014-06-12 04:21:00,2014-06-12 04:26:00,12087,M2.0
464,2014-06-12 09:23:00,2014-06-12 09:37:00,2014-06-12 09:42:00,12085,M1.8
465,2014-06-12 10:14:00,2014-06-12 10:21:00,2014-06-12 10:27:00,12087,M2.7
466,2014-06-12 18:03:00,2014-06-12 18:13:00,2014-06-12 18:23:00,12087,M1.3
467,2014-06-12 19:56:00,2014-06-12 20:03:00,2014-06-12 20:05:00,12089,M1.1
468,2014-06-12 21:01:00,2014-06-12 21:13:00,2014-06-12 21:19:00,12087,M1.0
469,2014-06-12 21:34:00,2014-06-12 22:16:00,2014-06-12 22:52:00,12085,M3.1
470,2014-06-13 07:49:00,2014-06-13 07:56:00,2014-06-13 07:59:00,12087,M2.6
471,2014-06-15 11:10:00,2014-06-15 11:39:00,2014-06-15 11:50:00,12085,M1.1
472,2014-06-15 23:50:00,2014-06-16 00:01:00,2014-06-16 00:17:00,12087,M1.0
473,2014-07-01 11:05:00,2014-07-01 11:23:00,2014-07-01 11:59:00,12106,M1.4
474,2014-07-08 16:06:00,2014-07-08 16:20:00,2014-07-08 16:30:00,12113,M6.5
475,2014-07-09 00:20:00,2014-07-09 00:26:00,2014-07-09 00:33:00,12113,M1.2
476,2014-07-10 22:29:00,2014-07-10 22:34:00,2014-07-10 22:37:00,12106,M1.5
477,2014-07-31 11:01:00,2014-07-31 11:14:00,2014-07-31 11:21:00,12130,M2.5
478,2014-08-01 14:43:00,2014-08-01 14:48:00,2014-08-01 14:57:00,12130,M2.0
479,2014-08-01 17:55:00,2014-08-01 18:13:00,2014-08-01 18:48:00,12127,M1.5
480,2014-08-21 13:19:00,2014-08-21 13:31:00,2014-08-21 13:42:00,12149,M3.4
481,2014-08-22 06:18:00,2014-08-22 06:28:00,2014-08-22 06:34:00,12149,M1.2
482,2014-08-24 12:00:00,2014-08-24 12:17:00,2014-08-24 12:25:00,12151,M5.9
483,2014-08-25 14:46:00,2014-08-25 15:11:00,2014-08-25 15:31:00,12146,M2.0
484,2014-08-25 20:06:00,2014-08-25 20:21:00,2014-08-25 20:29:00,12146,M3.9
485,2014-09-03 13:20:00,2014-09-03 13:54:00,2014-09-03 14:23:00,12155,M2.5
486,2014-09-06 16:50:00,2014-09-06 17:09:00,2014-09-06 17:22:00,12157,M1.1
487,2014-09-08 23:12:00,2014-09-09 00:29:00,2014-09-09 01:31:00,12158,M4.5
488,2014-09-10 17:21:00,2014-09-10 17:45:00,2014-09-10 18:20:00,12158,X1.6
489,2014-09-11 15:20:00,2014-09-11 15:26:00,2014-09-11 15:31:00,12166,M2.1
490,2014-09-11 21:01:00,2014-09-11 21:26:00,2014-09-11 21:30:00,12166,M1.4
491,2014-09-14 02:03:00,2014-09-14 02:16:00,2014-09-14 02:36:00,12157,M1.5
492,2014-09-18 08:37:00,2014-09-18 08:41:00,2014-09-18 08:53:00,12169,M1.2
493,2014-09-28 02:39:00,2014-09-28 02:58:00,2014-09-28 03:19:00,12173,M5.1
494,2014-09-28 16:34:00,2014-09-28 17:33:00,2014-09-28 18:00:00,12173,M1.0
495,2014-10-02 17:10:00,2014-10-02 17:44:00,2014-10-02 18:15:00,12172,M1.5
496,2014-10-02 18:49:00,2014-10-02 19:01:00,2014-10-02 19:14:00,12173,M7.3
497,2014-10-09 01:30:00,2014-10-09 01:43:00,2014-10-09 01:47:00,12182,M1.3
498,2014-10-09 01:54:00,2014-10-09 01:58:00,2014-10-09 02:02:00,12182,M1.4
499,2014-10-09 06:48:00,2014-10-09 06:59:00,2014-10-09 07:06:00,12182,M1.2
500,2014-10-16 12:58:00,2014-10-16 13:03:00,2014-10-16 13:05:00,12192,M4.3
501,2014-10-18 07:02:00,2014-10-18 07:58:00,2014-10-18 08:49:00,12192,M1.6
502,2014-10-19 04:17:00,2014-10-19 05:03:00,2014-10-19 05:48:00,12192,X1.1
503,2014-10-20 09:00:00,2014-10-20 09:11:00,2014-10-20 09:20:00,12192,M3.9
504,2014-10-20 16:00:00,2014-10-20 16:37:00,2014-10-20 16:55:00,12192,M4.5
505,2014-10-20 18:55:00,2014-10-20 19:02:00,2014-10-20 19:04:00,12192,M1.4
506,2014-10-20 19:53:00,2014-10-20 20:04:00,2014-10-20 20:13:00,12192,M1.7
507,2014-10-20 22:43:00,2014-10-20 22:55:00,2014-10-20 23:13:00,12192,M1.2
508,2014-10-22 01:16:00,2014-10-22 01:59:00,2014-10-22 02:28:00,12192,M8.7
509,2014-10-22 05:11:00,2014-10-22 05:17:00,2014-10-22 05:21:00,12192,M2.7
510,2014-10-22 14:02:00,2014-10-22 14:28:00,2014-10-22 14:50:00,12192,X1.6
511,2014-10-23 09:44:00,2014-10-23 09:50:00,2014-10-23 09:56:00,12192,M1.1
512,2014-10-24 07:37:00,2014-10-24 07:48:00,2014-10-24 07:53:00,12192,M4.0
513,2014-10-24 21:07:00,2014-10-24 21:41:00,2014-10-24 22:13:00,12192,X3.1
514,2014-10-25 16:55:00,2014-10-25 17:08:00,2014-10-25 18:11:00,12192,X1.0
515,2014-10-26 10:04:00,2014-10-26 10:56:00,2014-10-26 11:18:00,12192,X2.0
516,2014-10-26 17:08:00,2014-10-26 17:17:00,2014-10-26 17:30:00,12192,M1.0
517,2014-10-26 18:07:00,2014-10-26 18:15:00,2014-10-26 18:20:00,12192,M4.2
518,2014-10-26 18:43:00,2014-10-26 18:49:00,2014-10-26 18:56:00,12192,M1.9
519,2014-10-26 19:59:00,2014-10-26 20:21:00,2014-10-26 20:45:00,12192,M2.4
520,2014-10-27 00:06:00,2014-10-27 00:34:00,2014-10-27 00:44:00,12192,M7.1
521,2014-10-27 01:44:00,2014-10-27 02:02:00,2014-10-27 02:11:00,12192,M1.0
522,2014-10-27 03:35:00,2014-10-27 03:41:00,2014-10-27 03:48:00,12192,M1.3
523,2014-10-27 09:59:00,2014-10-27 10:09:00,2014-10-27 10:26:00,12192,M6.7
524,2014-10-27 14:12:00,2014-10-27 14:47:00,2014-10-27 15:09:00,12192,X2.0
525,2014-10-27 17:33:00,2014-10-27 17:40:00,2014-10-27 17:47:00,12192,M1.4
526,2014-10-28 02:15:00,2014-10-28 02:42:00,2014-10-28 03:08:00,12192,M3.4
527,2014-10-28 03:23:00,2014-10-28 03:32:00,2014-10-28 03:41:00,12192,M6.6
528,2014-10-28 13:54:00,2014-10-28 14:06:00,2014-10-28 14:23:00,12192,M1.6
529,2014-10-29 06:03:00,2014-10-29 08:20:00,2014-10-29 08:52:00,12192,M1.0
530,2014-10-29 09:54:00,2014-10-29 10:01:00,2014-10-29 10:06:00,12192,M1.2
531,2014-10-29 14:24:00,2014-10-29 14:33:00,2014-10-29 14:51:00,12192,M1.4
532,2014-10-29 16:06:00,2014-10-29 16:20:00,2014-10-29 16:33:00,12192,M1.0
533,2014-10-29 18:47:00,2014-10-29 18:50:00,2014-10-29 18:52:00,12192,M1.3
534,2014-10-29 21:18:00,2014-10-29 21:22:00,2014-10-29 21:25:00,12192,M2.3
535,2014-10-30 00:34:00,2014-10-30 00:37:00,2014-10-30 00:40:00,12192,M1.3
536,2014-10-30 01:19:00,2014-10-30 01:35:00,2014-10-30 01:56:00,12192,M3.5
537,2014-10-30 04:17:00,2014-10-30 04:28:00,2014-10-30 04:36:00,12192,M1.2
538,2014-11-03 11:23:00,2014-11-03 11:53:00,2014-11-03 12:17:00,12205,M2.2
539,2014-11-03 22:15:00,2014-11-03 22:40:00,2014-11-03 22:53:00,12205,M6.5
540,2014-11-04 07:59:00,2014-11-04 08:38:00,2014-11-04 08:51:00,12205,M2.6
541,2014-11-04 08:52:00,2014-11-04 09:04:00,2014-11-04 09:13:00,12205,M2.3
542,2014-11-05 09:26:00,2014-11-05 09:47:00,2014-11-05 09:55:00,12205,M7.9
543,2014-11-05 18:50:00,2014-11-05 19:44:00,2014-11-05 20:15:00,12205,M2.9
544,2014-11-06 01:29:00,2014-11-06 01:39:00,2014-11-06 01:54:00,12205,M3.2
545,2014-11-06 03:32:00,2014-11-06 03:46:00,2014-11-06 04:02:00,12205,M5.4
546,2014-11-06 21:53:00,2014-11-06 22:16:00,2014-11-06 22:34:00,12205,M2.5
547,2014-11-07 02:05:00,2014-11-07 02:49:00,2014-11-07 03:32:00,12205,M2.7
548,2014-11-07 04:12:00,2014-11-07 04:25:00,2014-11-07 04:38:00,12205,M2.0
549,2014-11-07 10:13:00,2014-11-07 10:22:00,2014-11-07 10:30:00,12205,M1.0
550,2014-11-07 16:53:00,2014-11-07 17:26:00,2014-11-07 17:34:00,12205,X1.6
551,2014-11-09 15:24:00,2014-11-09 15:32:00,2014-11-09 15:38:00,12205,M2.3
552,2014-11-15 11:40:00,2014-11-15 12:03:00,2014-11-15 12:10:00,12209,M3.2
553,2014-11-15 20:38:00,2014-11-15 20:46:00,2014-11-15 20:50:00,12209,M3.7
554,2014-11-16 17:35:00,2014-11-16 17:48:00,2014-11-16 17:57:00,12209,M5.7
555,2014-12-01 06:26:00,2014-12-01 06:41:00,2014-12-01 06:59:00,12222,M1.8
556,2014-12-04 08:00:00,2014-12-04 08:10:00,2014-12-04 08:21:00,12222,M1.3
557,2014-12-04 18:05:00,2014-12-04 18:25:00,2014-12-04 18:56:00,12222,M6.1
558,2014-12-04 19:38:00,2014-12-04 19:41:00,2014-12-04 19:44:00,12222,M1.3
559,2014-12-05 11:33:00,2014-12-05 12:25:00,2014-12-05 12:47:00,12222,M1.5
560,2014-12-13 05:13:00,2014-12-13 05:20:00,2014-12-13 05:25:00,12241,M1.5
561,2014-12-14 19:25:00,2014-12-14 19:33:00,2014-12-14 19:39:00,12242,M1.6
562,2014-12-17 00:57:00,2014-12-17 01:10:00,2014-12-17 01:20:00,12242,M1.5
563,2014-12-17 01:41:00,2014-12-17 01:50:00,2014-12-17 01:57:00,12241,M1.1
564,2014-12-17 04:25:00,2014-12-17 04:51:00,2014-12-17 05:20:00,12242,M8.7
565,2014-12-17 18:54:00,2014-12-17 19:01:00,2014-12-17 19:20:00,12241,M1.4
566,2014-12-18 21:41:00,2014-12-18 21:58:00,2014-12-18 22:25:00,12241,M6.9
567,2014-12-19 09:31:00,2014-12-19 09:44:00,2014-12-19 09:54:00,12242,M1.3
568,2014-12-20 00:11:00,2014-12-20 00:28:00,2014-12-20 00:55:00,12242,X1.8
