,USFLUX,MEANGAM,MEANGBT,MEANJZD,MEANJZH,ABSNJZH,R_VALUE,xray_class
7750,5.248484848484848e+22,41.763636363636365,72.80303030303028,0.04326424242424242,-0.005232424242424242,379.90909090909093,4.488181818181817,B
7751,5.251388888888888e+22,41.724999999999994,72.7472222222222,0.03869222222222222,-0.005204444444444445,377.8888888888889,4.4897222222222215,B
7752,5.292307692307691e+22,41.47884615384615,71.45576923076923,0.03953032692307691,-0.005025000000000001,369.2307692307692,4.484038461538461,B
7753,5.083966942148761e+22,40.48842975206612,62.900826446280995,0.024223271074380166,-0.00457595041322314,325.0330578512397,4.316776859504133,B
7754,5.073e+22,40.46666666666667,62.540000000000006,0.022599298333333337,-0.004553583333333333,322.8666666666667,4.3139166666666675,B
7755,4.894745762711864e+22,40.53728813559322,58.744067796610175,0.012231845762711864,-0.004401355932203389,301.771186440678,4.282966101694915,B
7756,4.851724137931033e+22,40.52758620689655,57.996551724137944,0.012028774137931034,-0.004339310344827586,295.0258620689655,4.277931034482759,B
7757,4.578103448275862e+22,40.335344827586205,56.2448275862069,0.018589206896551722,-0.004178275862068965,270.4741379310345,4.314224137931034,C
7758,4.11603448275862e+22,39.7801724137931,54.241379310344826,0.007150586206896551,-0.0037271379310344823,231.55603448275863,4.413275862068966,B
7759,3.486836206896552e+22,37.76465517241378,52.647413793103446,-0.04032053448275862,-0.0033007931034482758,186.30603448275863,4.525689655172414,B
7760,3.2986782608695654e+22,37.03565217391306,52.26521739130435,-0.04962419130434783,-0.00319175652173913,173.27391304347827,4.556521739130436,B
7761,2.6967250000000003e+22,35.3375,50.435,-0.0655006375,-0.0026491500000000003,124.03125,4.641,B
7762,2.672632911392405e+22,35.25696202531646,50.39620253164558,-0.06579811392405065,-0.00262673417721519,121.99367088607595,4.644556962025316,B
7763,1.8047599999999996e+22,32.123999999999995,49.49799999999999,-0.10540980000000001,-0.00189384,60.03000000000001,4.805,B
